names,urls
Santiago Bueno,/en/players/edc98fac/Santiago-Bueno
Facundo Buonanotte,/en/players/468a7a91/Facundo-Buonanotte
Cameron Burgess,/en/players/da61ca98/Cameron-Burgess
Dan Burn,/en/players/b2d31e83/Dan-Burn
Wes Burns,/en/players/b3fe23c6/Wes-Burns
Moisés Caicedo,/en/players/16264a81/Moises-Caicedo
Tom Cairney,/en/players/a8748947/Tom-Cairney
Jens Cajuste,/en/players/928a4a61/Jens-Cajuste
Riccardo Calafiori,/en/players/aded8e6f/Riccardo-Calafiori
Dominic Calvert-Lewin,/en/players/59e6e5bf/Dominic-Calvert-Lewin
Diego Carlos,/en/players/b4a014b1/Diego-Carlos
Fabio Carvalho,/en/players/966e28d0/Fabio-Carvalho
Casemiro,/en/players/4d224fe8/Casemiro
Kaelan Casey,/en/players/cd4b2c5f/Kaelan-Casey
Matty Cash,/en/players/2389cdc2/Matty-Cash
Timothy Castagne,/en/players/197640fd/Timothy-Castagne
Trevoh Chalobah,/en/players/5515376c/Trevoh-Chalobah
Trevoh Chalobah,/en/players/5515376c/Trevoh-Chalobah
Conor Chaplin,/en/players/4ec55b87/Conor-Chaplin
Federico Chiesa,/en/players/b0f7e36c/Federico-Chiesa
Ben Chilwell,/en/players/d2424d1b/Ben-Chilwell
Chiquinho,/en/players/dc6c2f02/Chiquinho
Hamza Choudhury,/en/players/7d2d3329/Hamza-Choudhury
Ryan Christie,/en/players/26ce2263/Ryan-Christie
Harry Clarke,/en/players/a64f2573/Harry-Clarke
Jack Clarke,/en/players/e16932d8/Jack-Clarke
Nathaniel Clyne,/en/players/0442183b/Nathaniel-Clyne
Conor Coady,/en/players/2928dca2/Conor-Coady
Séamus Coleman,/en/players/0420d84f/Seamus-Coleman
Nathan Collins,/en/players/a8c19eb8/Nathan-Collins
Toby Collyer,/en/players/4f9091bc/Toby-Collyer
Levi Colwill,/en/players/700783e7/Levi-Colwill
Lewis Cook,/en/players/2afc7272/Lewis-Cook
Maxwel Cornet,/en/players/beb391dd/Maxwel-Cornet
Vladimír Coufal,/en/players/fdf3cb77/Vladimir-Coufal
Woyo Coulibaly,/en/players/beb6e3a6/Woyo-Coulibaly
Aaron Cresswell,/en/players/4f974391/Aaron-Cresswell
Marc Cucurella,/en/players/1daec722/Marc-Cucurella
Jorge Cuenca,/en/players/0abc51f2/Jorge-Cuenca
Matheus Cunha,/en/players/dc62b55d/Matheus-Cunha
Patson Daka,/en/players/ca45605e/Patson-Daka
Diogo Dalot,/en/players/d9565625/Diogo-Dalot
Mikkel Damsgaard,/en/players/215f3907/Mikkel-Damsgaard
Danilo,/en/players/a816dbfb/Danilo
Jayden Danns,/en/players/003cf4d1/Jayden-Danns
Kevin Danso,/en/players/6e33125f/Kevin-Danso
Ben Davies,/en/players/44781702/Ben-Davies
Leif Davis,/en/players/8574c61f/Leif-Davis
Craig Dawson,/en/players/3e9e06cb/Craig-Dawson
Kevin De Bruyne,/en/players/e46012d4/Kevin-De-Bruyne
Liam Delap,/en/players/dd897ee7/Liam-Delap
Sepp van den Berg,/en/players/7bf9400b/Sepp-van-den-Berg
Justin Devenny,/en/players/6c2b66fc/Justin-Devenny
Kiernan Dewsbury-Hall,/en/players/5c74c0f5/Kiernan-Dewsbury-Hall
Amad Diallo,/en/players/9dc96f10/Amad-Diallo
Rúben Dias,/en/players/31c69ef1/Ruben-Dias
Luis Díaz,/en/players/4a1a9578/Luis-Diaz
Tyler Dibling,/en/players/bdcc89ae/Tyler-Dibling
Lucas Digne,/en/players/1b84dbe1/Lucas-Digne
Issa Diop,/en/players/a712ca2b/Issa-Diop
Axel Disasi,/en/players/ad82197c/Axel-Disasi
Axel Disasi,/en/players/ad82197c/Axel-Disasi
Roman Dixon,/en/players/6fba4dba/Roman-Dixon
Nasser Djiga,/en/players/1a7a4d84/Nasser-Djiga
Matt Doherty,/en/players/d557d734/Matt-Doherty
Jeremy Doku,/en/players/fffea3e5/Jeremy-Doku
Nicolás Domínguez,/en/players/20b3a502/Nicolas-Dominguez
Patrick Dorgu,/en/players/e6536124/Patrick-Dorgu
Alfie Dorrington,/en/players/ac1ef440/Alfie-Dorrington
Abdoulaye Doucouré,/en/players/02b29014/Abdoulaye-Doucoure
Cheick Doucouré,/en/players/ce4f40c7/Cheick-Doucoure
Flynn Downes,/en/players/69fdb896/Flynn-Downes
Tommy Doyle,/en/players/5526deb1/Tommy-Doyle
Radu Drăgușin,/en/players/620922ed/Radu-Dragusin
Martin Dúbravka,/en/players/3a949a25/Martin-Dubravka
Lewis Dunk,/en/players/282f75f3/Lewis-Dunk
Jáder Durán,/en/players/414184f7/Jader-Duran
Ederson,/en/players/3bb7b8b4/Ederson
George Edmundson,/en/players/46ff3923/George-Edmundson
Odsonne Édouard,/en/players/0562b7f1/Odsonne-Edouard
Odsonne Édouard,/en/players/0562b7f1/Odsonne-Edouard
Samuel Edozie,/en/players/007414dd/Samuel-Edozie
Ronnie Edwards,/en/players/be90c4b0/Ronnie-Edwards
Anthony Elanga,/en/players/2fba6108/Anthony-Elanga
Harvey Elliott,/en/players/b9e1436c/Harvey-Elliott
Yunus Emre Konak,/en/players/e02b5b36/Yunus-Emre-Konak
Julio Enciso,/en/players/9cfbad36/Julio-Enciso
Julio Enciso,/en/players/9cfbad36/Julio-Enciso
Wataru Endo,/en/players/c149016b/Wataru-Endo
Christian Eriksen,/en/players/980522ec/Christian-Eriksen
Romain Esse,/en/players/87189f25/Romain-Esse
Pervis Estupiñán,/en/players/d38fdf53/Pervis-Estupinan
Evanilson,/en/players/6f3cc2fe/Evanilson
Jonny Evans,/en/players/f8fcd2a5/Jonny-Evans
Eberechi Eze,/en/players/ae4fc6a4/Eberechi-Eze
Łukasz Fabiański,/en/players/9328b835/Lukasz-Fabianski
Wout Faes,/en/players/9c221d14/Wout-Faes
Abdul Fatawu Issahaku,/en/players/bceda5ff/Abdul-Fatawu-Issahaku
João Félix,/en/players/8aafd64f/Joao-Felix
Evan Ferguson,/en/players/4596da74/Evan-Ferguson
Evan Ferguson,/en/players/4596da74/Evan-Ferguson
Bruno Fernandes,/en/players/507c7bdf/Bruno-Fernandes
Mateus Fernandes,/en/players/ef491564/Mateus-Fernandes
Enzo Fernández,/en/players/5ff4ab71/Enzo-Fernandez
Mark Flekken,/en/players/a92ab7be/Mark-Flekken
Phil Foden,/en/players/ed1e53f3/Phil-Foden
Wesley Fofana,/en/players/132a82f1/Wesley-Fofana
Carlos Forbs,/en/players/8a310070/Carlos-Forbs
Fraser Forster,/en/players/c3e39f12/Fraser-Forster
Ryan Fraser,/en/players/d56543a0/Ryan-Fraser
Niclas Füllkrug,/en/players/4f16405e/Niclas-Fullkrug
Cody Gakpo,/en/players/1971591f/Cody-Gakpo
Idrissa Gana Gueye,/en/players/72c812f3/Idrissa-Gana-Gueye
Andrés García,/en/players/40498af1/Andres-Garcia
Alejandro Garnacho,/en/players/7aa8adfe/Alejandro-Garnacho
James Garner,/en/players/4e015693/James-Garner
Tyrique George,/en/players/e6f7797e/Tyrique-George
Morgan Gibbs-White,/en/players/32f60ed8/Morgan-Gibbs-White
Billy Gilmour,/en/players/df10e27c/Billy-Gilmour
Ben Godfrey,/en/players/9f7c837d/Ben-Godfrey
Martial Godo,/en/players/e0eea46f/Martial-Godo
João Gomes,/en/players/8b57ad2c/Joao-Gomes
Rodrigo Gomes,/en/players/8dcf77c0/Rodrigo-Gomes
Toti Gomes,/en/players/f0caab96/Toti-Gomes
Diego Gómez,/en/players/916728da/Diego-Gomez
Joe Gomez,/en/players/7a11550b/Joe-Gomez
Nicolás González,/en/players/2c56a792/Nicolas-Gonzalez
Anthony Gordon,/en/players/2bd83368/Anthony-Gordon
Ryan Gravenberch,/en/players/b8e740fb/Ryan-Gravenberch
Archie Gray,/en/players/f58515f5/Archie-Gray
Jack Grealish,/en/players/b0b4fd3e/Jack-Grealish
Jacob Greaves,/en/players/1f169636/Jacob-Greaves
Brajan Gruda,/en/players/ae9b998d/Brajan-Gruda
Albert Grønbaek,/en/players/0da5076f/Albert-Gronbaek
Gonçalo Guedes,/en/players/e6bc67d7/Goncalo-Guedes
Marc Guéhi,/en/players/d0706b27/Marc-Guehi
Luis Guilherme,/en/players/b7672d43/Luis-Guilherme
Bruno Guimarães,/en/players/82518f62/Bruno-Guimaraes
Marc Guiu,/en/players/d3d774cc/Marc-Guiu
İlkay Gündoğan,/en/players/819b3158/Ilkay-Gundogan
Malo Gusto,/en/players/d56b9520/Malo-Gusto
Joško Gvardiol,/en/players/5ad50391/Josko-Gvardiol
Erling Haaland,/en/players/1f44ac21/Erling-Haaland
Lewis Hall,/en/players/da011f18/Lewis-Hall
Ali Al Hamadi,/en/players/8450467d/Ali-Al-Hamadi
Marcus Harness,/en/players/90e9ca3d/Marcus-Harness
Jack Harrison,/en/players/aa849a12/Jack-Harrison
Taylor Harwood-Bellis,/en/players/47327321/Taylor-Harwood-Bellis
Kai Havertz,/en/players/fed7cb61/Kai-Havertz
Jan Paul van Hecke,/en/players/4fd08daa/Jan-Paul-van-Hecke
Hwang Hee-chan,/en/players/169fd162/Hwang-Hee-chan
Dean Henderson,/en/players/e5a76dfe/Dean-Henderson
Rico Henry,/en/players/8a3c1dc7/Rico-Henry
Mads Hermansen,/en/players/c924b17d/Mads-Hermansen
Son Heung-min,/en/players/92e7e919/Son-Heung-min
James Hill,/en/players/69942fb3/James-Hill
Jack Hinshelwood,/en/players/e98211e7/Jack-Hinshelwood
George Hirst,/en/players/78e87179/George-Hirst
Mason Holgate,/en/players/d0042ab9/Mason-Holgate
Callum Hudson-Odoi,/en/players/15f3ec41/Callum-Hudson-Odoi
Will Hughes,/en/players/a0666d3e/Will-Hughes
Dean Huijsen,/en/players/87278bce/Dean-Huijsen
Omari Hutchinson,/en/players/bd9553e6/Omari-Hutchinson
Rasmus Højlund,/en/players/491a433d/Rasmus-Hojlund
Igor,/en/players/a4e85758/Igor
Danny Ings,/en/players/07802f7f/Danny-Ings
Tim Iroegbunam,/en/players/84c5ceea/Tim-Iroegbunam
Andy Irving,/en/players/b1be9fc0/Andy-Irving
Alexander Isak,/en/players/8e92be30/Alexander-Isak
Alex Iwobi,/en/players/6ca5ec4b/Alex-Iwobi
Nicolas Jackson,/en/players/9c36ed83/Nicolas-Jackson
Reece James,/en/players/1265a93a/Reece-James
Vitaly Janelt,/en/players/8449d35e/Vitaly-Janelt
Vitezslav Jaros,/en/players/12bb4d6a/Vitezslav-Jaros
Daniel Jebbison,/en/players/03edb878/Daniel-Jebbison
Mathias Jensen,/en/players/0f134faf/Mathias-Jensen
Gabriel Jesus,/en/players/b66315ae/Gabriel-Jesus
Raúl Jiménez,/en/players/b561db50/Raul-Jimenez
Kim Jisoo,/en/players/f4065d9e/Kim-Jisoo
João Pedro,/en/players/e8832875/Joao-Pedro
Joelinton,/en/players/c17bfb65/Joelinton
Ben Johnson,/en/players/9319781b/Ben-Johnson
Brennan Johnson,/en/players/0cd31129/Brennan-Johnson
Sam Johnstone,/en/players/9e5708be/Sam-Johnstone
Curtis Jones,/en/players/4fb9c88f/Curtis-Jones
Jorginho,/en/players/45db685d/Jorginho
Diogo Jota,/en/players/178ae8f8/Diogo-Jota
James Justin,/en/players/fb614c44/James-Justin
Filip Jørgensen,/en/players/0107757e/Filip-Jorgensen
Ferdi Kadioglu,/en/players/66c52a77/Ferdi-Kadioglu
Daichi Kamada,/en/players/15b287da/Daichi-Kamada
Boubacar Kamara,/en/players/cc77354e/Boubacar-Kamara
Michael Kayode,/en/players/e19660a8/Michael-Kayode
Michael Keane,/en/players/c5b7c315/Michael-Keane
Caoimhín Kelleher,/en/players/62d7ef38/Caoimhin-Kelleher
Lloyd Kelly,/en/players/f31def1e/Lloyd-Kelly
Milos Kerkez,/en/players/0ad53bdc/Milos-Kerkez
Bilal El Khannouss,/en/players/f7042636/Bilal-El-Khannouss
Abdukodir Khusanov,/en/players/d17ce930/Abdukodir-Khusanov
Max Kilman,/en/players/d0f72bf1/Max-Kilman
Joshua King,/en/players/86109b3b/Joshua-King
Antonín Kinský,/en/players/b38ac6a4/Antonin-Kinsky
Jakub Kiwior,/en/players/dc3e663e/Jakub-Kiwior
Justin Kluivert,/en/players/4c3a6744/Justin-Kluivert
Ibrahima Konaté,/en/players/5ed9b537/Ibrahima-Konate
Ezri Konsa,/en/players/0313a347/Ezri-Konsa
Mateo Kovačić,/en/players/79c0821a/Mateo-Kovacic
Caleb Kporha,/en/players/c80f8c9d/Caleb-Kporha
Emil Krafth,/en/players/77cf6852/Emil-Krafth
Mohammed Kudus,/en/players/b62878a5/Mohammed-Kudus
Dejan Kulusevski,/en/players/df3cda47/Dejan-Kulusevski
Maxence Lacroix,/en/players/277c49ed/Maxence-Lacroix
Adam Lallana,/en/players/99813635/Adam-Lallana
Tariq Lamptey,/en/players/f4e433d4/Tariq-Lamptey
Will Lankshear,/en/players/92df535b/Will-Lankshear
Roméo Lavia,/en/players/ecad9aa5/Romeo-Lavia
Mario Lemina,/en/players/2b471f99/Mario-Lemina
Bernd Leno,/en/players/2628fd2b/Bernd-Leno
Jefferson Lerma,/en/players/9b5ce51a/Jefferson-Lerma
Rico Lewis,/en/players/b57e066e/Rico-Lewis
Keane Lewis-Potter,/en/players/41f08ac8/Keane-Lewis-Potter
Myles Lewis-Skelly,/en/players/5dff6c28/Myles-Lewis-Skelly
Matthijs de Ligt,/en/players/d6e53a3a/Matthijs-de-Ligt
Pedro Lima,/en/players/b2f4cad5/Pedro-Lima
Victor Lindelöf,/en/players/f5deef4c/Victor-Lindelof
Jesper Lindstrøm,/en/players/37dc1a48/Jesper-Lindstrom
Valentino Livramento,/en/players/afed6722/Valentino-Livramento
Sean Longstaff,/en/players/a2b105e0/Sean-Longstaff
Saša Lukić,/en/players/c6e8cf1f/Sasa-Lukic
Joe Lumley,/en/players/bdf3a08e/Joe-Lumley
Massimo Luongo,/en/players/967ac6e1/Massimo-Luongo
Ian Maatsen,/en/players/cab9634e/Ian-Maatsen
Alexis Mac Allister,/en/players/83d074ff/Alexis-Mac-Allister
James Maddison,/en/players/ee38d9c5/James-Maddison
Noni Madueke,/en/players/bf34eebd/Noni-Madueke
Gabriel Magalhães,/en/players/67ac5bb8/Gabriel-Magalhaes
Edmond-Paris Maghoma,/en/players/8a3ddcd2/Edmond-Paris-Maghoma
Harry Maguire,/en/players/d8931174/Harry-Maguire
Kobbie Mainoo,/en/players/c6220452/Kobbie-Mainoo
Tyrell Malacia,/en/players/6b6c793c/Tyrell-Malacia
Donyell Malen,/en/players/116c35df/Donyell-Malen
Orel Mangala,/en/players/a572e291/Orel-Mangala
Ryan Manning,/en/players/847b53eb/Ryan-Manning
Solly March,/en/players/bb5fbd2b/Solly-March
Omar Marmoush,/en/players/0e0102eb/Omar-Marmoush
Gabriel Martinelli,/en/players/48a5a5d6/Gabriel-Martinelli
Emiliano Martínez,/en/players/7956236f/Emiliano-Martinez
Lisandro Martínez,/en/players/bac46a10/Lisandro-Martinez
Pape Matar Sarr,/en/players/feb5d972/Pape-Matar-Sarr
Jean-Philippe Mateta,/en/players/50e6dc35/Jean-Philippe-Mateta
Stephy Mavididi,/en/players/30144daa/Stephy-Mavididi
Konstantinos Mavropanos,/en/players/00963611/Konstantinos-Mavropanos
Noussair Mazraoui,/en/players/b74277a0/Noussair-Mazraoui
Bryan Mbeumo,/en/players/6afaebf2/Bryan-Mbeumo
James Mcatee,/en/players/96593e89/James-Mcatee
Kasey McAteer,/en/players/b2c66859/Kasey-McAteer
Alex McCarthy,/en/players/36c2ca73/Alex-McCarthy
John McGinn,/en/players/90f91999/John-McGinn
Dwight McNeil,/en/players/fc15fb84/Dwight-McNeil
Scott McTominay,/en/players/d93c2511/Scott-McTominay
Ben Mee,/en/players/8df7a2fb/Ben-Mee
Jayden Meghoma,/en/players/07382f6c/Jayden-Meghoma
Mikel Merino,/en/players/d080ed5e/Mikel-Merino
Shumaira Mheuka,/en/players/43d0b694/Shumaira-Mheuka
Nikola Milenković,/en/players/bee704fc/Nikola-Milenkovic
Lewis Miley,/en/players/2c6835e5/Lewis-Miley
James Milner,/en/players/2f90f6b8/James-Milner
Tyrone Mings,/en/players/8397a50c/Tyrone-Mings
Yankuba Minteh,/en/players/c3cf087d/Yankuba-Minteh
Tyrick Mitchell,/en/players/5cbd1eb0/Tyrick-Mitchell
Kaoru Mitoma,/en/players/74618572/Kaoru-Mitoma
Jakub Moder,/en/players/f230bc30/Jakub-Moder
Mikey Moore,/en/players/00953a9d/Mikey-Moore
Morato,/en/players/0f41e2ee/Morato
Álex Moreno,/en/players/16e9d0ea/Alex-Moreno
Sam Morsy,/en/players/a23c0949/Sam-Morsy
Yerson Mosquera,/en/players/1e159d70/Yerson-Mosquera
Mason Mount,/en/players/9674002f/Mason-Mount
Divin Mubama,/en/players/92868cb5/Divin-Mubama
Mykhailo Mudryk,/en/players/049a888d/Mykhailo-Mudryk
Marshall Munetsi,/en/players/2acf0cd7/Marshall-Munetsi
Rodrigo Muniz,/en/players/a755db8c/Rodrigo-Muniz
Daniel Muñoz,/en/players/778ef829/Daniel-Munoz
Arijanet Muric,/en/players/99aa1a84/Arijanet-Muric
Murillo,/en/players/1704b0b8/Murillo
Jacob Murphy,/en/players/de112b84/Jacob-Murphy
Vitaliy Mykolenko,/en/players/30d4a2e5/Vitaliy-Mykolenko
Iliman Ndiaye,/en/players/5ed97752/Iliman-Ndiaye
Wilfred Ndidi,/en/players/6b47c5db/Wilfred-Ndidi
Kosta Nedeljković,/en/players/c70be9cf/Kosta-Nedeljkovic
Reiss Nelson,/en/players/c5bdb6e3/Reiss-Nelson
Reiss Nelson,/en/players/c5bdb6e3/Reiss-Nelson
Neto,/en/players/a9dc785c/Neto
Pedro Neto,/en/players/7ba2eaa9/Pedro-Neto
Eddie Nketiah,/en/players/a53649b7/Eddie-Nketiah
Christopher Nkunku,/en/players/7c56da38/Christopher-Nkunku
Matheus Nunes,/en/players/e6af02e0/Matheus-Nunes
Darwin Núñez,/en/players/4d77b365/Darwin-Nunez
Ethan Nwaneri,/en/players/7f94982c/Ethan-Nwaneri
Christian Nørgaard,/en/players/df0a4c90/Christian-Norgaard
Jake O'Brien,/en/players/25f2ef01/Jake-OBrien
Matt O'Riley,/en/players/fb495bb8/Matt-ORiley
Dara O'Shea,/en/players/1d042188/Dara-OShea
Chidozie Obi-Martin,/en/players/0c9bfc3b/Chidozie-Obi-Martin
Wilson Odobert,/en/players/35516eac/Wilson-Odobert
Chiedozie Ogbene,/en/players/788c0277/Chiedozie-Ogbene
Caleb Okoli,/en/players/8ec109e6/Caleb-Okoli
Robin Olsen,/en/players/e7ee38c3/Robin-Olsen
Amadou Onana,/en/players/828657ff/Amadou-Onana
André Onana,/en/players/e9c0c1b2/Andre-Onana
Paul Onuachu,/en/players/c06d1086/Paul-Onuachu
Frank Onyeka,/en/players/2944f86f/Frank-Onyeka
Lewis Orford,/en/players/40aaa04c/Lewis-Orford
Stefan Ortega,/en/players/c1242d4e/Stefan-Ortega
William Osula,/en/players/7b355808/William-Osula
Dango Ouattara,/en/players/2f9e4435/Dango-Ouattara
Nico O’Reilly,/en/players/91ca4a16/Nico-OReilly
Alex Palmer,/en/players/6ea97fd5/Alex-Palmer
Cole Palmer,/en/players/dc7f8a28/Cole-Palmer
Emerson Palmieri,/en/players/e0bc6fdc/Emerson-Palmieri
Lucas Paquetá,/en/players/9b6f7fd5/Lucas-Paqueta
Thomas Partey,/en/players/529f49ab/Thomas-Partey
Nathan Patterson,/en/players/230f0471/Nathan-Patterson
Andreas Pereira,/en/players/6639e500/Andreas-Pereira
Ricardo Pereira,/en/players/75a72a99/Ricardo-Pereira
Kalvin Phillips,/en/players/4f565d77/Kalvin-Phillips
Jaden Philogene Bidace,/en/players/19f4d211/Jaden-Philogene-Bidace
Jaden Philogene Bidace,/en/players/19f4d211/Jaden-Philogene-Bidace
Jordan Pickford,/en/players/4806ec67/Jordan-Pickford
Ethan Pinnock,/en/players/e541326e/Ethan-Pinnock
Daniel Podence,/en/players/7fcc71d8/Daniel-Podence
Alfie Pond,/en/players/039c3d96/Alfie-Pond
Nick Pope,/en/players/4b40d9ca/Nick-Pope
Pedro Porro,/en/players/27d0a506/Pedro-Porro
Jarell Quansah,/en/players/4125cb98/Jarell-Quansah
Hákon Rafn Valdimarsson,/en/players/57a34cf4/Hakon-Rafn-Valdimarsson
Aaron Ramsdale,/en/players/466fb2c5/Aaron-Ramsdale
Jacob Ramsey,/en/players/1544f145/Jacob-Ramsey
Marcus Rashford,/en/players/a1d5bd30/Marcus-Rashford
Marcus Rashford,/en/players/a1d5bd30/Marcus-Rashford
David Raya,/en/players/98ea5115/David-Raya
Harrison Reed,/en/players/803ae100/Harrison-Reed
Remy Rees-Dottin,/en/players/1db75ccb/Remy-Rees-Dottin
Sergio Reguilón,/en/players/3353737a/Sergio-Reguilon
Bobby Reid,/en/players/0f7533cd/Bobby-Reid
Chadi Riad,/en/players/b3b9b8b8/Chadi-Riad
Declan Rice,/en/players/1c7012b8/Declan-Rice
Chris Richards,/en/players/0a3d6d2b/Chris-Richards
Richarlison,/en/players/fa031b34/Richarlison
Andrew Robertson,/en/players/2e4f5f03/Andrew-Robertson
Antonee Robinson,/en/players/289601e6/Antonee-Robinson
Rodri,/en/players/6434f10d/Rodri
Guido Rodríguez,/en/players/34e393f2/Guido-Rodriguez
Mads Roerslev,/en/players/57c94db2/Mads-Roerslev
Morgan Rogers,/en/players/2e5915f1/Morgan-Rogers
Cristian Romero,/en/players/a3d94a58/Cristian-Romero
Georginio Rutter,/en/players/c64c01fc/Georginio-Rutter
José Sá,/en/players/903b6e8b/Jose-Sa
Bukayo Saka,/en/players/bc7dc64d/Bukayo-Saka
Mohamed Salah,/en/players/e342ad68/Mohamed-Salah
William Saliba,/en/players/972aeb2a/William-Saliba
Robert Sánchez,/en/players/6a713852/Robert-Sanchez
Jadon Sancho,/en/players/dbf053da/Jadon-Sancho
Ibrahim Sangaré,/en/players/bced0375/Ibrahim-Sangare
Pablo Sarabia,/en/players/9744ff80/Pablo-Sarabia
Jeremy Sarmiento,/en/players/ac0d576d/Jeremy-Sarmiento
Ismaila Sarr,/en/players/bfdb33aa/Ismaila-Sarr
Sávio,/en/players/fe6e7156/Savio
Oliver Scarles,/en/players/242e5e6d/Oliver-Scarles
Dane Scarlett,/en/players/21945a9e/Dane-Scarlett
Kevin Schade,/en/players/52afb588/Kevin-Schade
Fabian Schär,/en/players/c8aa95da/Fabian-Schar
Jeffrey Schlupp,/en/players/3312f911/Jeffrey-Schlupp
Alex Scott,/en/players/104d0bb8/Alex-Scott
Matz Sels,/en/players/834b5c4c/Matz-Sels
Nélson Semedo,/en/players/d04b94db/Nelson-Semedo
Antoine Semenyo,/en/players/efd2ec23/Antoine-Semenyo
Marcos Senesi,/en/players/35141f4c/Marcos-Senesi
Ryan Sessegnon,/en/players/6aa3e78b/Ryan-Sessegnon
Luke Shaw,/en/players/9c94165b/Luke-Shaw
Zain Silcott-Duberry,/en/players/2f5fa231/Zain-Silcott-Duberry
Bernardo Silva,/en/players/3eb22ec9/Bernardo-Silva
Jota Silva,/en/players/4d77e622/Jota-Silva
Eric da Silva Moreira,/en/players/0a4f579a/Eric-da-Silva-Moreira
Jahmai Simpson-Pusey,/en/players/383b10fd/Jahmai-Simpson-Pusey
Luis Sinisterra,/en/players/8e16dd48/Luis-Sinisterra
Oliver Skipp,/en/players/6250083a/Oliver-Skipp
William Smallbone,/en/players/5e105217/William-Smallbone
Adam Smith,/en/players/20b104bc/Adam-Smith
Emile Smith Rowe,/en/players/17695062/Emile-Smith-Rowe
Dominic Solanke,/en/players/e77dc3b2/Dominic-Solanke
Carlos Soler,/en/players/fed17f5a/Carlos-Soler
Ramón Sosa,/en/players/2d3417a1/Ramon-Sosa
Tomáš Souček,/en/players/6613c819/Tomas-Soucek
Boubakary Soumaré,/en/players/ae59b359/Boubakary-Soumare
Djed Spence,/en/players/9bc9a519/Djed-Spence
Jay Stansfield,/en/players/b2626673/Jay-Stansfield
Jason Steele,/en/players/28300a16/Jason-Steele
Jack Stephens,/en/players/6adbc307/Jack-Stephens
Raheem Sterling,/en/players/b400bde0/Raheem-Sterling
Ross Stewart,/en/players/18986367/Ross-Stewart
Jakub Stolarczyk,/en/players/a4a76b3d/Jakub-Stolarczyk
John Stones,/en/players/5eecec3d/John-Stones
Jørgen Strand Larsen,/en/players/f553b2b3/Jorgen-Strand-Larsen
Yukinari Sugawara,/en/players/580bcd18/Yukinari-Sugawara
Kamaldeen Sulemana,/en/players/a62f8bf1/Kamaldeen-Sulemana
Crysencio Summerville,/en/players/df04eb4b/Crysencio-Summerville
Sammie Szmodics,/en/players/39944392/Sammie-Szmodics
Dominik Szoboszlai,/en/players/934e1968/Dominik-Szoboszlai
Matt Targett,/en/players/e514ab62/Matt-Targett
James Tarkowski,/en/players/15ea812b/James-Tarkowski
Marcus Tavernier,/en/players/5c0da4a4/Marcus-Tavernier
Charlie Taylor,/en/players/cc2d7ad5/Charlie-Taylor
Jack Taylor,/en/players/48eed8d5/Jack-Taylor
Mathys Tel,/en/players/829aa60c/Mathys-Tel
Kenny Tete,/en/players/77d7c96f/Kenny-Tete
Thiago,/en/players/dc45ac24/Thiago
Luke Thomas,/en/players/fc027d02/Luke-Thomas
Youri Tielemans,/en/players/56f7a928/Youri-Tielemans
Kieran Tierney,/en/players/fce2302c/Kieran-Tierney
Jurriën Timber,/en/players/41034650/Jurrien-Timber
Jean-Clair Todibo,/en/players/88f130ed/Jean-Clair-Todibo
Harry Toffolo,/en/players/a105d46a/Harry-Toffolo
Takehiro Tomiyasu,/en/players/b3af9be1/Takehiro-Tomiyasu
Sandro Tonali,/en/players/0db169ae/Sandro-Tonali
Pau Torres,/en/players/532e1e4f/Pau-Torres
Conor Townsend,/en/players/4dc4f138/Conor-Townsend
Adama Traoré,/en/players/9a28eba4/Adama-Traore
Mark Travers,/en/players/fe558029/Mark-Travers
Ryan Trevitt,/en/players/732327ae/Ryan-Trevitt
Kieran Trippier,/en/players/21512407/Kieran-Trippier
Leandro Trossard,/en/players/38ceb24a/Leandro-Trossard
Kostas Tsimikas,/en/players/f315ca93/Kostas-Tsimikas
Axel Tuanzebe,/en/players/2baec6ce/Axel-Tuanzebe
Destiny Udogie,/en/players/7cd520e8/Destiny-Udogie
Manuel Ugarte Ribeiro,/en/players/c9817014/Manuel-Ugarte-Ribeiro
Lesley Ugochukwu,/en/players/1df4a109/Lesley-Ugochukwu
Enes Ünal,/en/players/f8eca1b6/Enes-Unal
Virgil van Dijk,/en/players/e06683ca/Virgil-van-Dijk
Jamie Vardy,/en/players/45963054/Jamie-Vardy
Renato Veiga,/en/players/fc8fcbd1/Renato-Veiga
Joël Veltman,/en/players/dad4b285/Joel-Veltman
Micky van de Ven,/en/players/8fe2a392/Micky-van-de-Ven
Bart Verbruggen,/en/players/cf134113/Bart-Verbruggen
Jannik Vestergaard,/en/players/1900032e/Jannik-Vestergaard
Guglielmo Vicario,/en/players/77d6fd4d/Guglielmo-Vicario
Carlos Vinícius,/en/players/8b529245/Carlos-Vinicius
Kyle Walker,/en/players/86dd77d1/Kyle-Walker
Kyle Walker-Peters,/en/players/984a5a64/Kyle-Walker-Peters
Christian Walton,/en/players/c666574f/Christian-Walton
Aaron Wan-Bissaka,/en/players/9e525177/Aaron-Wan-Bissaka
Danny Ward,/en/players/d3ce0e89/Danny-Ward
James Ward-Prowse,/en/players/3515d404/James-Ward-Prowse
James Ward-Prowse,/en/players/3515d404/James-Ward-Prowse
Ollie Watkins,/en/players/aed3a70f/Ollie-Watkins
Adam Webster,/en/players/c40b6180/Adam-Webster
Danny Welbeck,/en/players/ce5143da/Danny-Welbeck
