Unnamed: 0,name,Nation,Pos,Squad,Comp,Age,Born,MP,Starts,Min,90s,GA,GA90,SoTA,Saves,Save%,W,D,L,CS,CS%,PKatt,PKA,PKsv,PKm,Save%.1,Mn/MP,Min%,Mn/Start,Compl,Subs,Mn/Sub,unSub,PPM,onG,onGA,+/-,+/-90,On-Off,onxG,onxGA,xG+/-,xG+/-90,On-Off.1,CrdY,CrdR,2CrdY,Fls,Fld,Off,Crs,Int,TklW,PKwon,PKcon,OG,Recov,Won,Lost,Won%,Tkl,TklW_defense,Def 3rd,Mid 3rd,Att 3rd,Tkl.1,Att,Tkl%,Lost_defense,Blocks,Sh,Pass,Int_defense,Tkl+Int,Clr,Err,Cmp,Att_passing,Cmp%,TotDist,PrgDist,Cmp.1,Att.1,Cmp%.1,Cmp.2,Att.2,Cmp%.2,Cmp.3,Att.3,Cmp%.3,Ast,xAG,xA,A-xAG,KP,1/3,PPA,CrsPA,PrgP,Gls,G+A,G-PK,PK,xG,npxG,npxG+xAG,PrgC,PrgR,Gls.1,Ast.1,G+A.1,G-PK.1,G+A-PK,xG.1,xAG.1,xG+xAG,npxG.1,npxG+xAG.1,SCA,SCA90,PassLive,PassDead,TO,Sh_gca,Fld_gca,Def,GCA,GCA90,PassLive.1,PassDead.1,TO.1,Sh.1,Fld.1,Def.1,GA_keepersadv,PKA_keepersadv,FK,CK,OG_keepersadv,PSxG,PSxG/SoT,PSxG+/-,/90,Cmp_keepersadv,Att_keepersadv,Cmp%_keepersadv,Att (GK),Thr,Launch%,AvgLen,Att.1_keepersadv,Launch%.1,AvgLen.1,Opp,Stp,Stp%,#OPA,#OPA/90,AvgDist,Att_passing_types,Live,Dead,FK_passing_types,TB,Sw,Crs_passing_types,TI,CK_passing_types,In,Out,Str,Cmp_passing_types,Off_passing_types,Blocks_passing_types,Sh_shooting,SoT,SoT%,Sh/90,SoT/90,G/Sh,G/SoT,Dist,FK_shooting,npxG/Sh,G-xG,np:G-xG,Touches,Def Pen,Def 3rd_possession,Mid 3rd_possession,Att 3rd_possession,Att Pen,Live_possession,Att_possession,Succ,Succ%,Tkld,Tkld%,Carries,TotDist_possession,PrgDist_possession,1/3_possession,CPA,Mis,Dis,Rec,id,position,dateOfBirth,age,nationality,height,foot,joinedOn,signedFrom,contract,marketValue,status
1568,Ondrej Duda,SVK,MF,Hellas Verona,it  Serie A,30-096,1994.0,19.0,18.0,1611.0,17.9,,,,,,,,,,,0.0,,,,,85.0,63.9,87.0,13.0,1.0,45.0,0.0,1.16,20.0,28.0,-8.0,-0.45,1.73,18.9,26.3,-7.4,-0.41,0.5,10.0,1.0,1.0,32.0,46.0,0.0,57.0,24.0,17.0,0.0,0.0,0.0,124.0,11.0,7.0,61.1,28.0,17.0,11.0,15.0,2.0,19.0,46.0,41.3,27.0,17.0,6.0,11.0,24.0,52.0,22.0,4.0,625.0,795.0,78.6,10973.0,3619.0,311.0,346.0,89.9,214.0,263.0,81.4,77.0,150.0,51.3,2.0,2.5,2.1,-0.5,24.0,74.0,17.0,4.0,71.0,0.0,2.0,0.0,0.0,0.6,0.6,3.1,12.0,16.0,0.0,0.11,0.11,0.0,0.11,0.03,0.14,0.17,0.03,0.17,52.0,2.9,30.0,13.0,2.0,3.0,4.0,0.0,6.0,0.33,4.0,2.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,795.0,698.0,96.0,38.0,3.0,12.0,57.0,4.0,46.0,17.0,24.0,0.0,625.0,1.0,5.0,15.0,3.0,20.0,0.84,0.17,0.0,0.0,26.8,2.0,0.04,-0.6,-0.6,977.0,51.0,216.0,578.0,196.0,2.0,977.0,30.0,16.0,53.3,9.0,30.0,475.0,2369.0,904.0,15.0,1.0,36.0,19.0,520.0,232418,Central Midfield,1994-12-05,30,['Slovakia'],180.0,right,2023-07-01,1.FC Köln,2025-06-30,4000000.0,
1572,Oscar Højlund,DEN,MF,Eint Frankfurt,de  Bundesliga,20-066,2005.0,14.0,5.0,491.0,5.5,,,,,,,,,,,0.0,,,,,35.0,21.8,60.0,1.0,9.0,21.0,0.0,1.29,7.0,9.0,-2.0,-0.37,-1.08,9.3,6.6,2.7,0.5,0.23,0.0,0.0,0.0,7.0,2.0,0.0,1.0,4.0,9.0,0.0,0.0,0.0,29.0,4.0,9.0,30.8,16.0,9.0,5.0,7.0,4.0,7.0,14.0,50.0,7.0,10.0,5.0,5.0,4.0,20.0,6.0,0.0,265.0,296.0,89.5,3953.0,1231.0,148.0,153.0,96.7,97.0,111.0,87.4,9.0,13.0,69.2,0.0,0.6,0.2,-0.6,4.0,25.0,4.0,0.0,40.0,1.0,1.0,1.0,0.0,0.9,0.9,1.4,15.0,6.0,0.18,0.0,0.18,0.18,0.18,0.16,0.1,0.27,0.16,0.27,13.0,2.39,8.0,0.0,1.0,2.0,0.0,2.0,1.0,0.18,0.0,0.0,1.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,296.0,290.0,6.0,6.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,265.0,0.0,2.0,5.0,2.0,40.0,0.92,0.37,0.2,0.5,18.0,0.0,0.18,0.1,0.1,358.0,7.0,75.0,222.0,63.0,6.0,358.0,9.0,7.0,77.8,2.0,22.2,214.0,1009.0,506.0,6.0,4.0,13.0,9.0,244.0,846310,Central Midfield,2005-01-04,20,['Denmark'],187.0,right,2024-07-10,FC Copenhagen,2029-06-30,2000000.0,"No eligibility - until Jun 30, 2025 - UEFA Europa League"
1580,Pablo Barrios,ESP,MF,Atlético Madrid,es  La Liga,21-269,2003.0,21.0,19.0,1601.0,17.8,,,,,,,,,,,0.0,,,,,76.0,65.9,80.0,13.0,2.0,45.0,0.0,2.14,32.0,14.0,18.0,1.01,0.14,31.6,14.9,16.7,0.94,0.71,4.0,1.0,0.0,22.0,18.0,0.0,20.0,23.0,19.0,0.0,0.0,0.0,92.0,24.0,13.0,64.9,32.0,19.0,14.0,16.0,2.0,14.0,28.0,50.0,14.0,10.0,3.0,7.0,23.0,55.0,25.0,4.0,883.0,1033.0,85.5,13936.0,3665.0,463.0,503.0,92.0,347.0,387.0,89.7,51.0,87.0,58.6,2.0,1.3,1.3,0.7,17.0,89.0,13.0,2.0,97.0,0.0,2.0,0.0,0.0,0.9,0.9,2.3,18.0,49.0,0.0,0.11,0.11,0.0,0.11,0.05,0.07,0.13,0.05,0.13,43.0,2.42,38.0,0.0,1.0,2.0,0.0,2.0,7.0,0.39,7.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,1033.0,1009.0,22.0,16.0,3.0,8.0,20.0,5.0,0.0,0.0,0.0,0.0,883.0,2.0,18.0,23.0,5.0,21.7,1.29,0.28,0.0,0.0,24.0,0.0,0.04,-0.9,-0.9,1224.0,39.0,282.0,666.0,282.0,21.0,1224.0,29.0,18.0,62.1,9.0,31.0,738.0,3390.0,1516.0,22.0,4.0,34.0,14.0,892.0,775605,Central Midfield,2003-06-15,21,['Spain'],181.0,right,2023-01-23,: Ablöse -,2028-06-30,50000000.0,Red card suspension -  - UEFA Champions League
1583,Pablo Ibáñez,ESP,MF,Osasuna,es  La Liga,26-172,1998.0,17.0,6.0,693.0,7.7,,,,,,,,,,,0.0,,,,,41.0,28.5,76.0,3.0,11.0,21.0,10.0,1.41,6.0,14.0,-8.0,-1.04,-1.19,7.9,10.9,-3.0,-0.38,-0.11,2.0,0.0,0.0,13.0,14.0,0.0,5.0,12.0,5.0,0.0,0.0,0.0,40.0,13.0,16.0,44.8,11.0,5.0,5.0,5.0,1.0,6.0,18.0,33.3,12.0,13.0,5.0,8.0,12.0,23.0,15.0,0.0,221.0,290.0,76.2,3516.0,895.0,110.0,132.0,83.3,93.0,114.0,81.6,11.0,19.0,57.9,1.0,1.5,0.2,-0.5,4.0,25.0,1.0,1.0,32.0,0.0,1.0,0.0,0.0,1.3,1.3,2.8,11.0,15.0,0.0,0.13,0.13,0.0,0.13,0.17,0.19,0.36,0.17,0.36,11.0,1.43,9.0,0.0,0.0,1.0,1.0,0.0,2.0,0.26,1.0,0.0,0.0,0.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,290.0,277.0,9.0,3.0,1.0,1.0,5.0,2.0,1.0,0.0,0.0,0.0,221.0,4.0,9.0,13.0,3.0,23.1,1.69,0.39,0.0,0.0,21.9,0.0,0.1,-1.3,-1.3,385.0,13.0,69.0,231.0,92.0,22.0,385.0,15.0,7.0,46.7,6.0,40.0,214.0,1322.0,579.0,10.0,2.0,10.0,7.0,239.0,785353,Central Midfield,1998-09-20,26,['Spain'],179.0,right,2022-07-01,CA Osasuna Promesas,2025-06-30,2300000.0,
1591,Pape Matar Sarr,SEN,MF,Tottenham,eng  Premier League,22-178,2002.0,27.0,16.0,1396.0,15.5,,,,,,,,,,,0.0,,,,,52.0,55.4,70.0,4.0,11.0,24.0,1.0,1.15,31.0,28.0,3.0,0.19,-0.69,23.2,28.6,-5.4,-0.35,-0.7,5.0,0.0,0.0,24.0,27.0,2.0,9.0,22.0,28.0,0.0,1.0,0.0,100.0,22.0,31.0,41.5,39.0,28.0,16.0,20.0,3.0,10.0,20.0,50.0,10.0,21.0,7.0,14.0,22.0,61.0,17.0,1.0,731.0,836.0,87.4,11263.0,2662.0,393.0,429.0,91.6,278.0,307.0,90.6,39.0,52.0,75.0,2.0,1.5,0.6,0.5,14.0,77.0,8.0,2.0,72.0,3.0,5.0,3.0,0.0,3.1,3.1,4.7,27.0,40.0,0.19,0.13,0.32,0.19,0.32,0.2,0.1,0.3,0.2,0.3,35.0,2.26,29.0,1.0,2.0,2.0,0.0,1.0,6.0,0.39,4.0,0.0,1.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,836.0,819.0,15.0,5.0,0.0,3.0,9.0,9.0,0.0,0.0,0.0,0.0,731.0,2.0,17.0,26.0,12.0,46.2,1.68,0.77,0.12,0.25,21.5,0.0,0.12,-0.1,-0.1,1008.0,31.0,218.0,563.0,245.0,19.0,1008.0,25.0,11.0,44.0,12.0,48.0,637.0,3756.0,1613.0,28.0,4.0,23.0,16.0,712.0,568693,Central Midfield,2002-09-14,22,['Senegal'],184.0,right,2021-08-27,FC Metz,2030-06-30,45000000.0,
1592,Pascal Groß,GER,"MF,DF",Dortmund,de  Bundesliga,33-269,1991.0,23.0,21.0,1715.0,19.1,,,,,,,,,,,0.0,,,,,75.0,76.2,78.0,10.0,2.0,34.0,0.0,1.52,33.0,27.0,6.0,0.31,0.31,31.9,22.7,9.1,0.48,0.26,4.0,1.0,0.0,12.0,11.0,0.0,146.0,8.0,25.0,0.0,1.0,0.0,65.0,13.0,24.0,35.1,38.0,25.0,10.0,21.0,7.0,10.0,38.0,26.3,28.0,26.0,5.0,21.0,8.0,46.0,19.0,1.0,1243.0,1527.0,81.4,21673.0,6400.0,576.0,619.0,93.1,507.0,574.0,88.3,127.0,255.0,49.8,6.0,3.9,5.3,2.1,46.0,94.0,28.0,13.0,137.0,0.0,6.0,0.0,0.0,1.4,1.4,5.3,32.0,95.0,0.0,0.31,0.31,0.0,0.31,0.07,0.2,0.28,0.07,0.28,72.0,3.78,42.0,25.0,0.0,3.0,1.0,1.0,10.0,0.53,9.0,0.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,1527.0,1337.0,185.0,53.0,2.0,12.0,146.0,45.0,82.0,36.0,28.0,3.0,1243.0,5.0,23.0,17.0,5.0,29.4,0.89,0.26,0.0,0.0,18.5,1.0,0.08,-1.4,-1.4,1669.0,43.0,315.0,887.0,478.0,35.0,1669.0,6.0,1.0,16.7,5.0,83.3,890.0,3977.0,1916.0,35.0,2.0,19.0,5.0,1185.0,82873,Central Midfield,1991-06-15,33,['Germany'],181.0,right,2024-08-01,Brighton & Hove Albion,2026-06-30,7000000.0,
1595,Pathé Ciss,SEN,MF,Rayo Vallecano,es  La Liga,30-360,1994.0,23.0,15.0,1326.0,14.7,,,,,,,,,,,0.0,,,,,58.0,54.6,75.0,5.0,8.0,25.0,3.0,1.35,13.0,19.0,-6.0,-0.41,-0.9,17.5,18.1,-0.5,-0.04,-0.23,7.0,0.0,0.0,35.0,19.0,0.0,3.0,21.0,18.0,0.0,1.0,0.0,107.0,34.0,18.0,65.4,36.0,18.0,17.0,18.0,1.0,18.0,36.0,50.0,18.0,21.0,5.0,16.0,21.0,57.0,42.0,2.0,639.0,756.0,84.5,11094.0,3449.0,293.0,327.0,89.6,284.0,315.0,90.2,51.0,76.0,67.1,1.0,0.9,0.5,0.1,14.0,77.0,5.0,0.0,89.0,2.0,3.0,2.0,0.0,1.5,1.5,2.4,10.0,10.0,0.14,0.07,0.2,0.14,0.2,0.1,0.06,0.17,0.1,0.17,30.0,2.04,24.0,0.0,2.0,2.0,0.0,2.0,2.0,0.14,1.0,0.0,0.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,756.0,737.0,14.0,11.0,4.0,5.0,3.0,3.0,0.0,0.0,0.0,0.0,639.0,5.0,12.0,17.0,4.0,23.5,1.15,0.27,0.12,0.5,15.6,0.0,0.1,0.5,0.5,935.0,59.0,256.0,570.0,116.0,12.0,935.0,19.0,12.0,63.2,6.0,31.6,470.0,1859.0,929.0,19.0,1.0,12.0,16.0,574.0,525578,Central Midfield,1994-03-16,30,['Senegal'],186.0,right,2021-07-28,CF Fuenlabrada,2025-06-30,2000000.0,
1603,Patrick Osterhage,GER,MF,Freiburg,de  Bundesliga,25-038,2000.0,22.0,19.0,1562.0,17.4,,,,,,,,,,,0.0,,,,,71.0,69.4,80.0,11.0,3.0,12.0,1.0,1.73,22.0,23.0,-1.0,-0.06,0.07,20.9,22.7,-1.8,-0.1,-0.26,4.0,1.0,1.0,21.0,15.0,5.0,6.0,17.0,25.0,0.0,0.0,0.0,73.0,21.0,23.0,47.7,35.0,25.0,13.0,21.0,1.0,11.0,21.0,52.4,10.0,19.0,2.0,17.0,17.0,52.0,27.0,0.0,577.0,693.0,83.3,8586.0,1749.0,324.0,362.0,89.5,203.0,232.0,87.5,26.0,45.0,57.8,0.0,0.9,1.5,-0.9,10.0,46.0,7.0,0.0,47.0,0.0,0.0,0.0,0.0,0.8,0.8,1.7,16.0,31.0,0.0,0.0,0.0,0.0,0.0,0.04,0.05,0.1,0.04,0.1,28.0,1.61,21.0,0.0,1.0,2.0,2.0,2.0,2.0,0.12,1.0,0.0,0.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,693.0,678.0,15.0,14.0,0.0,3.0,6.0,1.0,0.0,0.0,0.0,0.0,577.0,0.0,20.0,14.0,0.0,0.0,0.81,0.0,0.0,,21.7,0.0,0.05,-0.8,-0.8,868.0,33.0,209.0,507.0,156.0,23.0,868.0,24.0,11.0,45.8,11.0,45.8,398.0,1983.0,795.0,12.0,3.0,19.0,15.0,548.0,443331,Central Midfield,2000-02-01,25,['Germany'],186.0,left,2024-07-01,VfL Bochum,,8500000.0,
1607,Patrizio Masini,ITA,MF,Genoa,it  Serie A,24-043,2001.0,16.0,6.0,685.0,7.6,,,,,,,,,,,0.0,,,,,43.0,27.2,83.0,3.0,10.0,19.0,11.0,1.5,10.0,9.0,1.0,0.13,0.67,9.6,6.0,3.6,0.47,0.93,2.0,0.0,0.0,21.0,28.0,0.0,15.0,8.0,16.0,0.0,0.0,0.0,43.0,14.0,10.0,58.3,30.0,16.0,13.0,13.0,4.0,8.0,16.0,50.0,8.0,11.0,3.0,8.0,8.0,38.0,21.0,0.0,216.0,284.0,76.1,3578.0,817.0,98.0,118.0,83.1,89.0,102.0,87.3,21.0,40.0,52.5,0.0,0.1,0.3,-0.1,3.0,17.0,3.0,2.0,22.0,1.0,1.0,1.0,0.0,0.4,0.4,0.5,11.0,10.0,0.13,0.0,0.13,0.13,0.13,0.05,0.02,0.06,0.05,0.06,15.0,1.97,10.0,0.0,1.0,0.0,4.0,0.0,3.0,0.39,2.0,0.0,0.0,0.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,284.0,278.0,6.0,5.0,1.0,0.0,15.0,1.0,0.0,0.0,0.0,0.0,216.0,0.0,12.0,6.0,1.0,16.7,0.79,0.13,0.17,1.0,14.4,0.0,0.06,0.6,0.6,397.0,22.0,104.0,222.0,76.0,13.0,397.0,9.0,4.0,44.4,2.0,22.2,155.0,957.0,409.0,9.0,1.0,10.0,3.0,197.0,459665,Central Midfield,2001-01-27,24,['Italy'],182.0,right,,,2028-06-30,600000.0,
1623,Pedri,ESP,MF,Barcelona,es  La Liga,22-106,2002.0,25.0,23.0,1927.0,21.4,,,,,,,,,,,0.0,,,,,77.0,79.3,82.0,10.0,2.0,21.0,1.0,2.16,50.0,18.0,32.0,1.49,-1.01,46.3,22.7,23.6,1.1,-0.96,2.0,0.0,0.0,8.0,34.0,1.0,35.0,15.0,22.0,0.0,0.0,0.0,161.0,3.0,4.0,42.9,40.0,22.0,11.0,22.0,7.0,16.0,47.0,34.0,31.0,33.0,2.0,31.0,15.0,55.0,17.0,1.0,1372.0,1585.0,86.6,23489.0,6017.0,664.0,708.0,93.8,537.0,601.0,89.4,141.0,200.0,70.5,3.0,5.1,6.3,-2.1,44.0,182.0,48.0,4.0,217.0,4.0,7.0,4.0,0.0,2.0,2.0,7.0,58.0,83.0,0.19,0.14,0.33,0.19,0.33,0.09,0.24,0.33,0.09,0.33,92.0,4.3,86.0,2.0,1.0,1.0,2.0,0.0,9.0,0.42,9.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,1585.0,1491.0,90.0,44.0,18.0,11.0,35.0,11.0,25.0,12.0,1.0,0.0,1372.0,4.0,31.0,20.0,10.0,50.0,0.93,0.47,0.2,0.4,19.0,0.0,0.1,2.0,2.0,1809.0,23.0,172.0,1083.0,571.0,40.0,1809.0,41.0,27.0,65.9,13.0,31.7,1127.0,6263.0,2959.0,55.0,5.0,36.0,21.0,1374.0,683840,Central Midfield,2002-11-25,22,['Spain'],174.0,right,2019-09-02,UD Las Palmas,2030-06-30,100000000.0,
1626,Pedro Díaz,ESP,MF,Rayo Vallecano,es  La Liga,26-279,1998.0,15.0,6.0,567.0,6.3,,,,,,,,,,,0.0,,,,,38.0,23.3,64.0,0.0,9.0,20.0,12.0,1.13,7.0,5.0,2.0,0.32,0.41,9.0,8.1,0.9,0.15,0.1,1.0,0.0,0.0,3.0,3.0,0.0,20.0,5.0,9.0,0.0,0.0,0.0,46.0,3.0,4.0,42.9,14.0,9.0,5.0,8.0,1.0,8.0,22.0,36.4,14.0,9.0,0.0,9.0,5.0,19.0,3.0,1.0,222.0,273.0,81.3,3362.0,993.0,124.0,138.0,89.9,74.0,82.0,90.2,14.0,35.0,40.0,0.0,1.1,1.1,-1.1,13.0,21.0,7.0,1.0,29.0,1.0,1.0,1.0,0.0,0.7,0.7,1.8,10.0,16.0,0.16,0.0,0.16,0.16,0.16,0.11,0.17,0.29,0.11,0.29,24.0,3.81,14.0,6.0,1.0,3.0,0.0,0.0,1.0,0.16,1.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,273.0,253.0,19.0,6.0,1.0,5.0,20.0,0.0,13.0,5.0,6.0,0.0,222.0,1.0,6.0,12.0,2.0,16.7,1.9,0.32,0.08,0.5,23.2,0.0,0.06,0.3,0.3,335.0,3.0,67.0,160.0,113.0,8.0,335.0,9.0,6.0,66.7,3.0,33.3,177.0,980.0,501.0,10.0,1.0,9.0,6.0,204.0,363057,Central Midfield,1998-06-05,26,['Spain'],180.0,right,2024-08-05,FC Girondins Bordeaux,2028-06-30,2000000.0,
1638,Philip Billing,DEN,MF,Bournemouth,eng  Premier League,28-273,1996.0,10.0,1.0,184.0,2.0,,,,,,,,,,,0.0,,,,,18.0,7.3,72.0,0.0,9.0,12.0,3.0,1.9,5.0,4.0,1.0,0.49,0.03,5.4,3.3,2.2,1.05,0.62,1.0,0.0,0.0,3.0,2.0,0.0,10.0,5.0,5.0,0.0,0.0,0.0,14.0,6.0,4.0,60.0,14.0,5.0,7.0,6.0,1.0,3.0,4.0,75.0,1.0,3.0,0.0,3.0,5.0,19.0,2.0,0.0,70.0,102.0,68.6,1023.0,400.0,43.0,51.0,84.3,19.0,27.0,70.4,4.0,15.0,26.7,0.0,1.1,1.0,-1.1,9.0,9.0,7.0,2.0,15.0,0.0,0.0,0.0,0.0,0.6,0.6,1.7,3.0,13.0,0.0,0.0,0.0,0.0,0.0,0.28,0.54,0.82,0.28,0.82,16.0,7.83,13.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,102.0,91.0,10.0,1.0,1.0,1.0,10.0,1.0,6.0,2.0,2.0,1.0,70.0,1.0,2.0,5.0,1.0,20.0,2.45,0.49,0.0,0.0,17.9,0.0,0.11,-0.6,-0.6,148.0,5.0,20.0,72.0,57.0,12.0,148.0,3.0,1.0,33.3,0.0,0.0,58.0,254.0,163.0,1.0,1.0,7.0,4.0,75.0,320411,Central Midfield,1996-06-11,28,"['Denmark', 'Nigeria']",193.0,left,2025-01-11,AFC Bournemouth,2025-06-30,14000000.0,
1642,Philipp Sander,GER,MF,Gladbach,de  Bundesliga,27-018,1998.0,23.0,13.0,1161.0,12.9,,,,,,,,,,,0.0,,,,,50.0,51.6,79.0,5.0,10.0,14.0,1.0,1.43,19.0,20.0,-1.0,-0.08,-0.24,20.2,24.9,-4.7,-0.36,-0.15,2.0,0.0,0.0,15.0,7.0,0.0,19.0,19.0,14.0,0.0,0.0,0.0,69.0,28.0,17.0,62.2,28.0,14.0,13.0,13.0,2.0,9.0,18.0,50.0,9.0,13.0,5.0,8.0,19.0,47.0,38.0,3.0,499.0,626.0,79.7,7769.0,2110.0,260.0,286.0,90.9,203.0,243.0,83.5,25.0,69.0,36.2,0.0,0.6,0.8,-0.6,11.0,43.0,7.0,4.0,51.0,1.0,1.0,1.0,0.0,1.0,1.0,1.6,12.0,23.0,0.08,0.0,0.08,0.08,0.08,0.08,0.05,0.12,0.08,0.12,23.0,1.78,15.0,4.0,1.0,3.0,0.0,0.0,1.0,0.08,1.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,626.0,594.0,31.0,16.0,4.0,2.0,19.0,8.0,7.0,4.0,3.0,0.0,499.0,1.0,13.0,15.0,5.0,33.3,1.16,0.39,0.07,0.2,21.0,0.0,0.07,0.0,0.0,769.0,41.0,206.0,456.0,116.0,15.0,769.0,14.0,7.0,50.0,6.0,42.9,386.0,1824.0,778.0,10.0,4.0,12.0,7.0,477.0,388409,Central Midfield,1998-02-21,27,['Germany'],186.0,both,2024-07-01,Holstein Kiel,2028-06-30,4000000.0,
1650,Pierrick Capelle,FRA,MF,Angers,fr  Ligue 1,37-330,1987.0,14.0,3.0,416.0,4.6,,,,,,,,,,,0.0,,,,,30.0,18.5,74.0,0.0,11.0,18.0,10.0,1.43,8.0,9.0,-1.0,-0.22,0.42,9.2,6.6,2.6,0.57,1.31,3.0,0.0,0.0,10.0,1.0,1.0,10.0,9.0,15.0,0.0,0.0,0.0,22.0,3.0,4.0,42.9,21.0,15.0,10.0,6.0,5.0,8.0,17.0,47.1,9.0,4.0,1.0,3.0,9.0,30.0,5.0,1.0,145.0,187.0,77.5,2462.0,709.0,71.0,82.0,86.6,61.0,79.0,77.2,9.0,17.0,52.9,0.0,1.2,0.7,-1.2,5.0,15.0,2.0,1.0,17.0,0.0,0.0,0.0,0.0,0.2,0.2,1.4,8.0,14.0,0.0,0.0,0.0,0.0,0.0,0.05,0.25,0.3,0.05,0.3,14.0,3.03,9.0,0.0,0.0,2.0,0.0,3.0,1.0,0.22,1.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,187.0,179.0,8.0,2.0,1.0,2.0,10.0,0.0,5.0,5.0,0.0,0.0,145.0,0.0,4.0,6.0,0.0,0.0,1.3,0.0,0.0,,22.5,0.0,0.04,-0.2,-0.2,244.0,6.0,39.0,148.0,63.0,6.0,244.0,10.0,6.0,60.0,4.0,40.0,107.0,594.0,268.0,4.0,0.0,12.0,4.0,135.0,214532,Central Midfield,1987-04-15,37,['France'],181.0,left,2015-07-01,Clermont Foot 63,2025-06-30,200000.0,
1654,Piotr Zieliński,POL,MF,Inter,it  Serie A,30-295,1994.0,22.0,6.0,840.0,9.3,,,,,,,,,,,2.0,,,,,38.0,33.3,81.0,3.0,16.0,22.0,4.0,2.18,23.0,8.0,15.0,1.61,0.48,18.9,9.8,9.1,0.97,0.04,0.0,0.0,0.0,7.0,16.0,0.0,26.0,6.0,8.0,0.0,0.0,0.0,51.0,7.0,3.0,70.0,12.0,8.0,4.0,7.0,1.0,6.0,12.0,50.0,6.0,9.0,4.0,5.0,6.0,18.0,11.0,1.0,531.0,599.0,88.6,8230.0,2557.0,286.0,297.0,96.3,206.0,231.0,89.2,29.0,52.0,55.8,2.0,0.9,1.0,1.1,13.0,68.0,5.0,0.0,57.0,2.0,4.0,0.0,2.0,2.5,0.9,1.8,22.0,21.0,0.21,0.21,0.43,0.0,0.21,0.27,0.09,0.36,0.1,0.19,37.0,3.96,25.0,8.0,1.0,2.0,0.0,1.0,7.0,0.75,6.0,0.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,599.0,561.0,36.0,19.0,2.0,4.0,26.0,1.0,15.0,6.0,7.0,0.0,531.0,2.0,3.0,12.0,4.0,33.3,1.29,0.43,0.0,0.0,21.8,0.0,0.08,-0.5,-0.9,678.0,23.0,108.0,426.0,153.0,13.0,676.0,17.0,6.0,35.3,8.0,47.1,415.0,2513.0,1337.0,25.0,1.0,7.0,5.0,490.0,181136,Central Midfield,1994-05-20,30,"['Poland', 'Italy']",180.0,both,2024-07-01,SSC Napoli,2028-06-30,18000000.0,
1656,Pol Lozano,ESP,MF,Espanyol,es  La Liga,25-156,1999.0,20.0,18.0,1417.0,15.7,,,,,,,,,,,0.0,,,,,71.0,58.3,77.0,5.0,2.0,18.0,4.0,1.0,13.0,19.0,-6.0,-0.38,0.15,9.2,20.3,-11.1,-0.7,0.14,9.0,0.0,0.0,42.0,12.0,0.0,15.0,18.0,27.0,0.0,0.0,0.0,72.0,6.0,13.0,31.6,43.0,27.0,17.0,22.0,4.0,20.0,44.0,45.5,24.0,23.0,4.0,19.0,18.0,61.0,20.0,0.0,512.0,613.0,83.5,9056.0,2947.0,220.0,247.0,89.1,230.0,266.0,86.5,48.0,71.0,67.6,0.0,0.5,0.7,-0.5,14.0,70.0,8.0,2.0,80.0,0.0,0.0,0.0,0.0,0.1,0.1,0.6,11.0,10.0,0.0,0.0,0.0,0.0,0.0,0.01,0.03,0.04,0.01,0.04,31.0,1.95,23.0,6.0,0.0,0.0,0.0,2.0,1.0,0.06,1.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,613.0,573.0,39.0,25.0,3.0,8.0,15.0,4.0,10.0,2.0,5.0,0.0,512.0,1.0,11.0,7.0,2.0,28.6,0.44,0.13,0.0,0.0,30.2,0.0,0.02,-0.1,-0.1,759.0,39.0,211.0,446.0,115.0,0.0,759.0,17.0,4.0,23.5,11.0,64.7,367.0,1938.0,928.0,10.0,0.0,12.0,12.0,428.0,412045,Central Midfield,1999-10-06,25,['Spain'],176.0,right,2020-07-01,RCD Espanyol B,2027-06-30,1800000.0,
