Unnamed: 0,name,Nation,Pos,Squad,Comp,Age,Born,MP,Starts,Min,90s,GA,GA90,SoTA,Saves,Save%,W,D,L,CS,CS%,PKatt,PKA,PKsv,PKm,Save%.1,Mn/MP,Min%,Mn/Start,Compl,Subs,Mn/Sub,unSub,PPM,onG,onGA,+/-,+/-90,On-Off,onxG,onxGA,xG+/-,xG+/-90,On-Off.1,CrdY,CrdR,2CrdY,Fls,Fld,Off,Crs,Int,TklW,PKwon,PKcon,OG,Recov,Won,Lost,Won%,Tkl,TklW_defense,Def 3rd,Mid 3rd,Att 3rd,Tkl.1,Att,Tkl%,Lost_defense,Blocks,Sh,Pass,Int_defense,Tkl+Int,Clr,Err,Cmp,Att_passing,Cmp%,TotDist,PrgDist,Cmp.1,Att.1,Cmp%.1,Cmp.2,Att.2,Cmp%.2,Cmp.3,Att.3,Cmp%.3,Ast,xAG,xA,A-xAG,KP,1/3,PPA,CrsPA,PrgP,Gls,G+A,G-PK,PK,xG,npxG,npxG+xAG,PrgC,PrgR,Gls.1,Ast.1,G+A.1,G-PK.1,G+A-PK,xG.1,xAG.1,xG+xAG,npxG.1,npxG+xAG.1,SCA,SCA90,PassLive,PassDead,TO,Sh_gca,Fld_gca,Def,GCA,GCA90,PassLive.1,PassDead.1,TO.1,Sh.1,Fld.1,Def.1,GA_keepersadv,PKA_keepersadv,FK,CK,OG_keepersadv,PSxG,PSxG/SoT,PSxG+/-,/90,Cmp_keepersadv,Att_keepersadv,Cmp%_keepersadv,Att (GK),Thr,Launch%,AvgLen,Att.1_keepersadv,Launch%.1,AvgLen.1,Opp,Stp,Stp%,#OPA,#OPA/90,AvgDist,Att_passing_types,Live,Dead,FK_passing_types,TB,Sw,Crs_passing_types,TI,CK_passing_types,In,Out,Str,Cmp_passing_types,Off_passing_types,Blocks_passing_types,Sh_shooting,SoT,SoT%,Sh/90,SoT/90,G/Sh,G/SoT,Dist,FK_shooting,npxG/Sh,G-xG,np:G-xG,Touches,Def Pen,Def 3rd_possession,Mid 3rd_possession,Att 3rd_possession,Att Pen,Live_possession,Att_possession,Succ,Succ%,Tkld,Tkld%,Carries,TotDist_possession,PrgDist_possession,1/3_possession,CPA,Mis,Dis,Rec,id,position,dateOfBirth,age,nationality,height,foot,joinedOn,signedFrom,contract,marketValue,status
212,Arnaut Danjuma,NED,FW,Villarreal,es  La Liga,28-039,1997.0,3.0,3.0,200.0,2.2,,,,,,,,,,,0.0,,,,,67.0,8.2,67.0,0.0,0.0,31.0,0.0,2.33,4.0,5.0,-1.0,-0.45,-0.97,3.4,2.7,0.7,0.31,-0.34,1.0,0.0,0.0,1.0,1.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,2.0,0.0,100.0,2.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,2.0,0.0,0.0,23.0,30.0,76.7,359.0,40.0,11.0,15.0,73.3,10.0,12.0,83.3,1.0,2.0,50.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,2.0,2.0,2.0,0.0,0.8,0.8,0.8,4.0,17.0,0.9,0.0,0.9,0.9,0.9,0.37,0.01,0.38,0.37,0.38,2.0,0.9,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,30.0,28.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,0.0,1.0,6.0,3.0,50.0,2.7,1.35,0.33,0.67,13.9,0.0,0.14,1.2,1.2,48.0,0.0,1.0,13.0,34.0,8.0,48.0,4.0,0.0,0.0,4.0,100.0,25.0,207.0,98.0,3.0,2.0,3.0,0.0,36.0,355861,Left Winger,1997-01-31,28,"['Netherlands', 'Nigeria']",178.0,right,2024-08-30,Villarreal CF,2025-06-30,8000000.0,
253,Bazoumana Touré,CIV,"FW,MF",Hoffenheim,de  Bundesliga,19-009,2006.0,4.0,0.0,44.0,0.5,,,,,,,,,,,0.0,,,,,11.0,2.0,,0.0,4.0,11.0,1.0,1.25,0.0,2.0,-2.0,-4.09,-3.56,1.0,1.4,-0.4,-0.86,-0.45,0.0,0.0,0.0,0.0,0.0,0.0,6.0,3.0,0.0,0.0,0.0,0.0,3.0,6.0,1.0,85.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0,18.0,31.0,58.1,228.0,55.0,11.0,17.0,64.7,3.0,4.0,75.0,1.0,2.0,50.0,0.0,0.1,0.4,-0.1,2.0,0.0,3.0,2.0,2.0,0.0,0.0,0.0,0.0,0.1,0.1,0.2,5.0,12.0,0.0,0.0,0.0,0.0,0.0,0.22,0.23,0.45,0.22,0.45,5.0,10.47,4.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,31.0,31.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,4.0,2.0,0.0,0.0,4.09,0.0,0.0,,17.7,0.0,0.05,-0.1,-0.1,44.0,0.0,2.0,15.0,29.0,8.0,44.0,5.0,2.0,40.0,3.0,60.0,30.0,194.0,96.0,2.0,1.0,4.0,1.0,29.0,1067904,Left Winger,2006-03-02,18,"[""Cote d'Ivoire""]",,left,2025-02-01,Hammarby IF,2029-06-30,9000000.0,
260,Ben Old,NZL,"MF,FW",Saint-Étienne,fr  Ligue 1,22-210,2002.0,6.0,4.0,376.0,4.2,,,,,,,,,,,0.0,,,,,63.0,16.7,74.0,0.0,2.0,40.0,0.0,1.17,4.0,9.0,-5.0,-1.2,0.1,5.2,8.8,-3.7,-0.88,0.38,0.0,0.0,0.0,3.0,7.0,0.0,13.0,1.0,4.0,0.0,0.0,0.0,14.0,0.0,3.0,0.0,4.0,4.0,3.0,1.0,0.0,2.0,8.0,25.0,6.0,5.0,1.0,4.0,1.0,5.0,1.0,0.0,62.0,86.0,72.1,1002.0,289.0,33.0,37.0,89.2,26.0,33.0,78.8,3.0,11.0,27.3,0.0,0.7,0.4,-0.7,4.0,2.0,2.0,1.0,7.0,0.0,0.0,0.0,0.0,0.8,0.8,1.5,10.0,19.0,0.0,0.0,0.0,0.0,0.0,0.2,0.16,0.36,0.2,0.36,10.0,2.39,7.0,0.0,1.0,1.0,1.0,0.0,1.0,0.24,1.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,86.0,80.0,5.0,1.0,1.0,0.0,13.0,1.0,3.0,3.0,0.0,0.0,62.0,1.0,4.0,8.0,2.0,25.0,1.91,0.48,0.0,0.0,18.0,0.0,0.1,-0.8,-0.8,126.0,3.0,30.0,44.0,57.0,9.0,126.0,15.0,8.0,53.3,6.0,40.0,79.0,608.0,290.0,5.0,3.0,7.0,5.0,90.0,617021,Left Winger,2002-08-13,22,['New Zealand'],173.0,left,2024-07-09,Wellington Phoenix,2028-06-30,800000.0,"Torn lateral knee ligament - Return expected on Mar 25, 2025"
267,Benito Ramírez,ESP,"DF,MF",Las Palmas,es  La Liga,29-243,1995.0,17.0,1.0,388.0,4.3,,,,,,,,,,,0.0,,,,,23.0,16.0,77.0,0.0,16.0,19.0,8.0,0.94,7.0,8.0,-1.0,-0.23,0.39,5.9,9.3,-3.3,-0.78,0.17,2.0,1.0,0.0,4.0,6.0,0.0,30.0,1.0,5.0,0.0,0.0,0.0,27.0,3.0,9.0,25.0,10.0,5.0,4.0,6.0,0.0,9.0,16.0,56.3,7.0,6.0,3.0,3.0,1.0,11.0,14.0,1.0,214.0,268.0,79.9,3351.0,879.0,119.0,127.0,93.7,77.0,88.0,87.5,14.0,33.0,42.4,0.0,0.8,0.8,-0.8,10.0,8.0,8.0,6.0,13.0,0.0,0.0,0.0,0.0,0.2,0.2,1.0,14.0,52.0,0.0,0.0,0.0,0.0,0.0,0.05,0.18,0.23,0.05,0.23,21.0,4.9,18.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,268.0,231.0,36.0,5.0,0.0,0.0,30.0,29.0,2.0,0.0,1.0,0.0,214.0,1.0,10.0,7.0,1.0,14.3,1.62,0.23,0.0,0.0,21.3,0.0,0.03,-0.2,-0.2,331.0,16.0,80.0,127.0,128.0,9.0,331.0,8.0,2.0,25.0,5.0,62.5,172.0,950.0,481.0,15.0,1.0,9.0,5.0,204.0,282672,Left Winger,1995-07-11,29,['Spain'],179.0,left,2018-07-01,Las Palmas Atlético,2025-06-30,800000.0,
287,Bjarki Bjarkason,ISL,"DF,MF",Venezia,it  Serie A,24-304,2000.0,9.0,1.0,165.0,1.8,,,,,,,,,,,0.0,,,,,18.0,6.5,75.0,0.0,8.0,11.0,7.0,0.67,2.0,1.0,1.0,0.55,1.31,2.5,2.9,-0.4,-0.23,0.44,2.0,0.0,0.0,2.0,8.0,0.0,7.0,2.0,2.0,0.0,0.0,0.0,9.0,0.0,0.0,,3.0,2.0,2.0,1.0,0.0,1.0,2.0,50.0,1.0,1.0,0.0,1.0,2.0,5.0,4.0,0.0,78.0,89.0,87.6,1208.0,331.0,45.0,49.0,91.8,24.0,26.0,92.3,4.0,5.0,80.0,0.0,0.1,0.2,-0.1,1.0,5.0,4.0,4.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,6.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.04,0.0,0.04,1.0,0.55,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,89.0,83.0,6.0,0.0,1.0,1.0,7.0,6.0,0.0,0.0,0.0,0.0,78.0,0.0,3.0,0.0,0.0,,0.0,0.0,,,,0.0,,0.0,0.0,111.0,3.0,30.0,45.0,36.0,0.0,111.0,6.0,1.0,16.7,3.0,50.0,71.0,356.0,209.0,2.0,0.0,2.0,0.0,79.0,566613,Left Winger,2000-05-11,24,['Iceland'],180.0,right,2020-09-01,ÍA Akranes,2027-06-30,800000.0,
291,Borna Sosa,CRO,DF,Torino,it  Serie A,27-049,1998.0,19.0,14.0,1181.0,13.1,,,,,,,,,,,0.0,,,,,62.0,46.9,76.0,4.0,5.0,22.0,5.0,1.21,13.0,15.0,-2.0,-0.15,-0.22,10.9,15.0,-4.1,-0.31,0.29,0.0,0.0,0.0,12.0,7.0,1.0,51.0,14.0,19.0,0.0,1.0,0.0,53.0,16.0,19.0,45.7,26.0,19.0,14.0,7.0,5.0,16.0,25.0,64.0,9.0,13.0,6.0,7.0,14.0,40.0,33.0,0.0,546.0,686.0,79.6,9165.0,2699.0,244.0,275.0,88.7,237.0,283.0,83.7,51.0,94.0,54.3,0.0,0.7,0.9,-0.7,11.0,43.0,22.0,12.0,51.0,0.0,0.0,0.0,0.0,0.3,0.3,1.0,13.0,49.0,0.0,0.0,0.0,0.0,0.0,0.02,0.05,0.07,0.02,0.07,24.0,1.83,17.0,2.0,2.0,1.0,0.0,2.0,1.0,0.08,1.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,686.0,565.0,116.0,12.0,0.0,4.0,51.0,99.0,5.0,4.0,1.0,0.0,546.0,5.0,10.0,4.0,1.0,25.0,0.3,0.08,0.0,0.0,20.2,0.0,0.08,-0.3,-0.3,781.0,29.0,222.0,372.0,193.0,14.0,781.0,7.0,3.0,42.9,2.0,28.6,417.0,2251.0,866.0,15.0,1.0,9.0,1.0,454.0,293194,Left Winger,1998-01-21,27,"['Croatia', 'Germany']",187.0,left,2024-08-17,Ajax Amsterdam,2025-06-30,6000000.0,flu - Return unknown
297,Bradley Barcola,FRA,FW,Paris S-G,fr  Ligue 1,22-190,2002.0,25.0,22.0,1687.0,18.7,,,,,,,,,,,0.0,,,,,67.0,75.0,73.0,5.0,3.0,26.0,0.0,2.6,51.0,13.0,38.0,2.03,0.75,49.7,15.8,33.9,1.81,0.51,2.0,0.0,0.0,24.0,18.0,6.0,19.0,11.0,13.0,0.0,0.0,0.0,45.0,10.0,7.0,58.8,22.0,13.0,8.0,6.0,8.0,6.0,26.0,23.1,20.0,21.0,2.0,19.0,11.0,33.0,9.0,0.0,552.0,675.0,81.8,7523.0,1671.0,369.0,412.0,89.6,155.0,191.0,81.2,17.0,28.0,60.7,7.0,8.1,4.3,-1.1,37.0,19.0,33.0,2.0,69.0,13.0,20.0,13.0,0.0,12.0,12.0,20.0,104.0,280.0,0.69,0.37,1.07,0.69,1.07,0.64,0.43,1.07,0.64,1.07,74.0,3.95,62.0,0.0,5.0,4.0,2.0,1.0,15.0,0.8,12.0,0.0,1.0,2.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,675.0,661.0,12.0,5.0,5.0,2.0,19.0,7.0,0.0,0.0,0.0,0.0,552.0,2.0,17.0,62.0,31.0,50.0,3.31,1.65,0.21,0.42,13.0,0.0,0.19,1.0,1.0,959.0,10.0,61.0,292.0,613.0,166.0,959.0,108.0,28.0,25.9,72.0,66.7,633.0,4450.0,2652.0,48.0,75.0,52.0,16.0,766.0,708265,Left Winger,2002-09-02,22,"['France', 'Togo']",182.0,right,2023-08-31,Olympique Lyon,2028-06-30,65000000.0,
312,Bryan Gil,ESP,"FW,MF",Girona,es  La Liga,24-028,2001.0,25.0,21.0,1721.0,19.1,,,,,,,,,,,0.0,,,,,69.0,70.8,78.0,4.0,4.0,22.0,0.0,1.32,29.0,31.0,-2.0,-0.1,0.28,23.6,24.2,-0.6,-0.03,0.24,4.0,0.0,0.0,22.0,40.0,4.0,78.0,10.0,20.0,0.0,0.0,0.0,78.0,0.0,5.0,0.0,34.0,20.0,10.0,15.0,9.0,14.0,30.0,46.7,16.0,24.0,0.0,24.0,10.0,44.0,9.0,4.0,621.0,759.0,81.8,8853.0,1808.0,380.0,420.0,90.5,198.0,238.0,83.2,23.0,50.0,46.0,3.0,2.9,3.2,0.1,21.0,27.0,33.0,7.0,74.0,3.0,6.0,3.0,0.0,2.3,2.3,5.2,77.0,210.0,0.16,0.16,0.31,0.16,0.31,0.12,0.15,0.27,0.12,0.27,56.0,2.93,39.0,3.0,8.0,1.0,4.0,1.0,5.0,0.26,5.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,759.0,731.0,23.0,1.0,0.0,0.0,78.0,8.0,14.0,6.0,6.0,0.0,621.0,5.0,23.0,32.0,15.0,46.9,1.67,0.78,0.09,0.2,19.0,0.0,0.07,0.7,0.7,1019.0,9.0,110.0,356.0,568.0,82.0,1019.0,104.0,41.0,39.4,52.0,50.0,715.0,4660.0,2103.0,43.0,34.0,56.0,39.0,795.0,537382,Left Winger,2001-02-11,24,['Spain'],175.0,left,2024-07-29,Tottenham Hotspur,2025-06-30,15000000.0,
314,Bryan Zaragoza,ESP,"FW,MF",Osasuna,es  La Liga,23-320,2001.0,20.0,17.0,1344.0,14.9,,,,,,,,,,,0.0,,,,,67.0,55.3,76.0,1.0,3.0,17.0,0.0,1.38,23.0,22.0,1.0,0.07,0.56,16.3,22.6,-6.3,-0.42,-0.25,3.0,0.0,0.0,11.0,24.0,6.0,66.0,1.0,8.0,0.0,0.0,0.0,41.0,1.0,9.0,10.0,12.0,8.0,8.0,3.0,1.0,5.0,18.0,27.8,13.0,8.0,0.0,8.0,1.0,13.0,8.0,0.0,233.0,373.0,62.5,4277.0,1144.0,105.0,141.0,74.5,88.0,133.0,66.2,35.0,71.0,49.3,5.0,2.6,4.2,2.4,24.0,15.0,23.0,13.0,35.0,1.0,6.0,1.0,0.0,2.1,2.1,4.7,78.0,105.0,0.07,0.33,0.4,0.07,0.4,0.14,0.17,0.31,0.14,0.31,50.0,3.35,31.0,4.0,10.0,1.0,4.0,0.0,8.0,0.54,6.0,0.0,1.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,373.0,334.0,36.0,9.0,3.0,4.0,66.0,9.0,15.0,7.0,2.0,0.0,233.0,3.0,13.0,28.0,9.0,32.1,1.87,0.6,0.04,0.11,19.9,0.0,0.08,-1.1,-1.1,535.0,4.0,54.0,189.0,308.0,61.0,535.0,91.0,37.0,40.7,49.0,53.8,377.0,3578.0,2045.0,52.0,38.0,28.0,9.0,397.0,713644,Left Winger,2001-09-09,23,['Spain'],164.0,right,2024-08-09,Bayern Munich,2025-06-30,12000000.0,
339,Carlos Forbs,POR,"MF,FW",Wolves,eng  Premier League,20-357,2004.0,9.0,1.0,237.0,2.6,,,,,,,,,,,0.0,,,,,26.0,9.4,67.0,0.0,8.0,21.0,13.0,0.56,7.0,9.0,-2.0,-0.76,-0.09,3.0,8.3,-5.4,-2.04,-1.71,2.0,0.0,0.0,2.0,1.0,0.0,9.0,1.0,5.0,0.0,0.0,0.0,11.0,1.0,3.0,25.0,8.0,5.0,5.0,2.0,1.0,4.0,5.0,80.0,1.0,3.0,0.0,3.0,1.0,9.0,2.0,1.0,56.0,87.0,64.4,739.0,228.0,36.0,48.0,75.0,18.0,25.0,72.0,1.0,5.0,20.0,0.0,0.0,0.1,0.0,1.0,2.0,3.0,1.0,8.0,0.0,0.0,0.0,0.0,0.1,0.1,0.2,9.0,28.0,0.0,0.0,0.0,0.0,0.0,0.05,0.01,0.07,0.05,0.07,5.0,1.91,3.0,0.0,2.0,0.0,0.0,0.0,1.0,0.38,1.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,87.0,85.0,2.0,0.0,0.0,0.0,9.0,2.0,0.0,0.0,0.0,0.0,56.0,0.0,9.0,2.0,0.0,0.0,0.76,0.0,0.0,,19.1,0.0,0.07,-0.1,-0.1,117.0,3.0,20.0,38.0,60.0,13.0,117.0,12.0,7.0,58.3,5.0,41.7,72.0,435.0,297.0,3.0,8.0,7.0,4.0,82.0,742451,Left Winger,2004-03-19,20,"['Portugal', 'Guinea-Bissau']",169.0,left,2024-08-30,Ajax Amsterdam,2025-06-30,8000000.0,
340,Carlos Martín,ESP,"FW,MF",Alavés,es  La Liga,22-323,2002.0,18.0,12.0,993.0,11.0,,,,,,,,,,,0.0,,,,,55.0,40.9,67.0,1.0,6.0,32.0,7.0,1.06,8.0,12.0,-4.0,-0.36,0.01,10.9,14.1,-3.2,-0.29,-0.29,2.0,0.0,0.0,21.0,26.0,4.0,19.0,5.0,16.0,0.0,0.0,0.0,44.0,9.0,15.0,37.5,29.0,16.0,12.0,11.0,6.0,10.0,35.0,28.6,25.0,23.0,1.0,22.0,5.0,34.0,14.0,0.0,190.0,291.0,65.3,2739.0,655.0,102.0,144.0,70.8,71.0,94.0,75.5,7.0,21.0,33.3,2.0,2.5,1.2,-0.5,9.0,8.0,4.0,3.0,14.0,2.0,4.0,2.0,0.0,2.1,2.1,4.6,10.0,57.0,0.18,0.18,0.36,0.18,0.36,0.19,0.23,0.42,0.19,0.42,18.0,1.63,10.0,0.0,2.0,4.0,2.0,0.0,3.0,0.27,1.0,0.0,0.0,2.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,291.0,285.0,6.0,2.0,3.0,0.0,19.0,4.0,0.0,0.0,0.0,0.0,190.0,0.0,19.0,23.0,11.0,47.8,2.08,1.0,0.09,0.18,16.1,0.0,0.09,-0.1,-0.1,450.0,14.0,90.0,195.0,169.0,35.0,450.0,26.0,6.0,23.1,20.0,76.9,233.0,852.0,329.0,8.0,3.0,22.0,17.0,279.0,618813,Left Winger,2002-04-22,22,['Spain'],180.0,right,2024-08-17,Atlético de Madrid,2025-06-30,4000000.0,
359,Chidera Ejuke,NGA,FW,Sevilla,es  La Liga,27-068,1998.0,17.0,7.0,740.0,8.2,,,,,,,,,,,0.0,,,,,44.0,30.5,77.0,2.0,10.0,20.0,1.0,1.41,9.0,9.0,0.0,0.0,0.21,8.7,12.8,-4.1,-0.5,-0.33,0.0,0.0,0.0,6.0,12.0,3.0,15.0,2.0,8.0,0.0,0.0,0.0,45.0,3.0,5.0,37.5,11.0,8.0,3.0,6.0,2.0,6.0,14.0,42.9,8.0,9.0,0.0,9.0,2.0,13.0,2.0,0.0,288.0,351.0,82.1,4449.0,752.0,162.0,178.0,91.0,96.0,114.0,84.2,21.0,34.0,61.8,1.0,1.5,0.7,-0.5,15.0,14.0,16.0,2.0,31.0,2.0,3.0,2.0,0.0,0.9,0.9,2.4,64.0,78.0,0.24,0.12,0.36,0.24,0.36,0.11,0.19,0.3,0.11,0.3,34.0,4.14,20.0,4.0,7.0,0.0,3.0,0.0,2.0,0.24,2.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,351.0,320.0,30.0,0.0,2.0,3.0,15.0,10.0,20.0,10.0,0.0,0.0,288.0,1.0,12.0,17.0,6.0,35.3,2.07,0.73,0.12,0.33,18.8,0.0,0.05,1.1,1.1,471.0,1.0,45.0,207.0,234.0,33.0,471.0,66.0,38.0,57.6,23.0,34.8,340.0,2825.0,1590.0,29.0,21.0,25.0,18.0,356.0,500067,Left Winger,1998-01-02,27,['Nigeria'],176.0,right,2024-07-01,CSKA Moscow,2027-06-30,6000000.0,
361,Chiquinho,POR,MF,Wolves,eng  Premier League,25-034,2000.0,1.0,0.0,7.0,0.1,,,,,,,,,,,0.0,,,,,7.0,0.3,56.0,0.0,1.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.68,0.1,0.0,0.1,1.89,2.38,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,100.0,71.0,22.0,1.0,1.0,100.0,1.0,1.0,100.0,1.0,1.0,100.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.42,0.42,0.0,0.42,2.0,25.71,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,15.4,0.0,0.08,0.0,0.0,3.0,0.0,0.0,1.0,2.0,1.0,3.0,0.0,0.0,38.5,0.0,53.8,1.0,13.0,5.0,0.0,0.0,0.0,0.0,2.0,695454,Left Winger,2000-02-05,25,"['Portugal', 'Cape Verde']",179.0,right,2024-08-30,Wolverhampton Wanderers,2025-06-30,2500000.0,
362,Chris Führich,GER,"MF,FW",Stuttgart,de  Bundesliga,27-061,1998.0,24.0,16.0,1416.0,15.7,,,,,,,,,,,0.0,,,,,59.0,62.9,75.0,4.0,8.0,27.0,0.0,1.54,26.0,22.0,4.0,0.25,0.15,25.1,21.9,3.2,0.2,-0.18,1.0,0.0,0.0,7.0,3.0,2.0,62.0,5.0,6.0,0.0,0.0,0.0,45.0,3.0,6.0,33.3,11.0,6.0,2.0,4.0,5.0,10.0,22.0,45.5,12.0,20.0,2.0,18.0,5.0,16.0,14.0,0.0,568.0,722.0,78.7,8042.0,2350.0,349.0,391.0,89.3,177.0,225.0,78.7,27.0,60.0,45.0,2.0,2.5,4.2,-0.5,23.0,28.0,34.0,8.0,71.0,1.0,3.0,1.0,0.0,1.5,1.5,4.0,71.0,149.0,0.06,0.13,0.19,0.06,0.19,0.1,0.16,0.26,0.1,0.26,62.0,3.94,49.0,5.0,3.0,5.0,0.0,0.0,5.0,0.32,4.0,0.0,0.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,722.0,654.0,65.0,8.0,6.0,1.0,62.0,21.0,36.0,16.0,0.0,0.0,568.0,3.0,17.0,22.0,8.0,36.4,1.4,0.51,0.05,0.13,17.7,2.0,0.07,-0.5,-0.5,875.0,16.0,86.0,321.0,479.0,79.0,875.0,62.0,30.0,48.4,30.0,48.4,531.0,4004.0,2026.0,42.0,38.0,26.0,21.0,633.0,272278,Left Winger,1998-01-09,27,['Germany'],181.0,right,2021-07-19,SC Paderborn 07,2028-06-30,18000000.0,
387,Coba da Costa,ESP,"MF,FW",Getafe,es  La Liga,22-228,2002.0,10.0,8.0,647.0,7.2,,,,,,,,,,,0.0,,,,,65.0,26.6,74.0,1.0,2.0,28.0,10.0,1.4,8.0,4.0,4.0,0.56,0.71,6.8,11.4,-4.6,-0.64,-0.52,3.0,0.0,0.0,5.0,6.0,0.0,20.0,5.0,10.0,0.0,0.0,0.0,24.0,11.0,11.0,50.0,20.0,10.0,6.0,12.0,2.0,9.0,18.0,50.0,9.0,17.0,0.0,17.0,5.0,25.0,4.0,0.0,98.0,160.0,61.3,1549.0,370.0,52.0,69.0,75.4,33.0,52.0,63.5,9.0,21.0,42.9,1.0,0.6,0.5,0.4,4.0,7.0,7.0,4.0,9.0,1.0,2.0,1.0,0.0,0.7,0.7,1.3,24.0,43.0,0.14,0.14,0.28,0.14,0.28,0.1,0.08,0.18,0.1,0.18,15.0,2.09,11.0,0.0,2.0,2.0,0.0,0.0,3.0,0.42,2.0,0.0,0.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,160.0,159.0,1.0,0.0,1.0,0.0,20.0,0.0,1.0,0.0,0.0,0.0,98.0,0.0,5.0,12.0,5.0,41.7,1.67,0.7,0.08,0.2,17.6,0.0,0.06,0.3,0.3,284.0,6.0,47.0,100.0,143.0,25.0,284.0,29.0,8.0,27.6,17.0,58.6,148.0,1257.0,628.0,15.0,15.0,18.0,15.0,158.0,1033005,Left Winger,2002-07-26,22,"['Spain', 'Guinea']",,right,2024-12-01,Getafe CF B,2026-06-30,200000.0,
388,Cody Gakpo,NED,FW,Liverpool,eng  Premier League,25-308,1999.0,26.0,16.0,1411.0,15.7,,,,,,,,,,,0.0,,,,,54.0,54.1,75.0,4.0,10.0,22.0,0.0,2.42,33.0,14.0,19.0,1.21,-0.51,34.2,12.2,22.0,1.4,0.07,4.0,0.0,0.0,14.0,19.0,5.0,54.0,7.0,12.0,1.0,0.0,0.0,57.0,13.0,18.0,41.9,23.0,12.0,5.0,10.0,8.0,11.0,20.0,55.0,9.0,17.0,2.0,15.0,7.0,30.0,15.0,1.0,368.0,482.0,76.3,5200.0,1312.0,229.0,264.0,86.7,109.0,161.0,67.7,16.0,28.0,57.1,3.0,3.5,2.7,-0.5,30.0,21.0,22.0,6.0,44.0,8.0,11.0,8.0,0.0,6.0,6.0,9.4,38.0,212.0,0.51,0.19,0.7,0.51,0.7,0.38,0.22,0.6,0.38,0.6,61.0,3.89,46.0,0.0,7.0,4.0,3.0,1.0,6.0,0.38,3.0,0.0,2.0,0.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,482.0,469.0,11.0,2.0,2.0,4.0,54.0,8.0,1.0,0.0,0.0,0.0,368.0,2.0,9.0,44.0,17.0,38.6,2.81,1.08,0.18,0.47,15.4,0.0,0.14,2.0,2.0,667.0,19.0,63.0,196.0,421.0,77.0,667.0,43.0,26.0,60.5,13.0,30.2,448.0,3093.0,1533.0,23.0,17.0,32.0,15.0,506.0,434675,Left Winger,1999-05-07,25,"['Netherlands', 'Togo']",193.0,right,2023-01-01,PSV Eindhoven,2028-06-30,60000000.0,
