Unnamed: 0,name,Nation,Pos,Squad,Comp,Age,Born,MP,Starts,Min,90s,GA,GA90,SoTA,Saves,Save%,W,D,L,CS,CS%,PKatt,PKA,PKsv,PKm,Save%.1,Mn/MP,Min%,Mn/Start,Compl,Subs,Mn/Sub,unSub,PPM,onG,onGA,+/-,+/-90,On-Off,onxG,onxGA,xG+/-,xG+/-90,On-Off.1,CrdY,CrdR,2CrdY,Fls,Fld,Off,Crs,Int,TklW,PKwon,PKcon,OG,Recov,Won,Lost,Won%,Tkl,TklW_defense,Def 3rd,Mid 3rd,Att 3rd,Tkl.1,Att,Tkl%,Lost_defense,Blocks,Sh,Pass,Int_defense,Tkl+Int,Clr,Err,Cmp,Att_passing,Cmp%,TotDist,PrgDist,Cmp.1,Att.1,Cmp%.1,Cmp.2,Att.2,Cmp%.2,Cmp.3,Att.3,Cmp%.3,Ast,xAG,xA,A-xAG,KP,1/3,PPA,CrsPA,PrgP,Gls,G+A,G-PK,PK,xG,npxG,npxG+xAG,PrgC,PrgR,Gls.1,Ast.1,G+A.1,G-PK.1,G+A-PK,xG.1,xAG.1,xG+xAG,npxG.1,npxG+xAG.1,SCA,SCA90,PassLive,PassDead,TO,Sh_gca,Fld_gca,Def,GCA,GCA90,PassLive.1,PassDead.1,TO.1,Sh.1,Fld.1,Def.1,GA_keepersadv,PKA_keepersadv,FK,CK,OG_keepersadv,PSxG,PSxG/SoT,PSxG+/-,/90,Cmp_keepersadv,Att_keepersadv,Cmp%_keepersadv,Att (GK),Thr,Launch%,AvgLen,Att.1_keepersadv,Launch%.1,AvgLen.1,Opp,Stp,Stp%,#OPA,#OPA/90,AvgDist,Att_passing_types,Live,Dead,FK_passing_types,TB,Sw,Crs_passing_types,TI,CK_passing_types,In,Out,Str,Cmp_passing_types,Off_passing_types,Blocks_passing_types,Sh_shooting,SoT,SoT%,Sh/90,SoT/90,G/Sh,G/SoT,Dist,FK_shooting,npxG/Sh,G-xG,np:G-xG,Touches,Def Pen,Def 3rd_possession,Mid 3rd_possession,Att 3rd_possession,Att Pen,Live_possession,Att_possession,Succ,Succ%,Tkld,Tkld%,Carries,TotDist_possession,PrgDist_possession,1/3_possession,CPA,Mis,Dis,Rec,id,position,dateOfBirth,age,nationality,height,foot,joinedOn,signedFrom,contract,marketValue,status
869,James Sands,USA,"MF,DF",St. Pauli,de  Bundesliga,24-248,2000.0,7.0,5.0,453.0,5.0,,,,,,,,,,,0.0,,,,,65.0,20.1,86.0,4.0,2.0,12.0,0.0,1.0,5.0,4.0,1.0,0.2,0.8,4.4,4.9,-0.5,-0.1,0.24,1.0,0.0,0.0,11.0,5.0,1.0,2.0,5.0,6.0,0.0,0.0,0.0,21.0,17.0,8.0,68.0,15.0,6.0,5.0,8.0,2.0,4.0,4.0,100.0,0.0,5.0,1.0,4.0,5.0,20.0,8.0,0.0,155.0,204.0,76.0,2286.0,644.0,76.0,90.0,84.4,62.0,72.0,86.1,6.0,15.0,40.0,0.0,0.0,0.1,0.0,1.0,8.0,3.0,0.0,16.0,0.0,0.0,0.0,0.0,0.1,0.1,0.1,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.01,0.01,0.01,7.0,1.39,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,204.0,198.0,5.0,5.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,155.0,1.0,5.0,1.0,0.0,0.0,0.2,0.0,0.0,,9.5,0.0,0.05,-0.1,-0.1,259.0,12.0,63.0,148.0,49.0,6.0,259.0,1.0,1.0,100.0,0.0,0.0,119.0,413.0,146.0,0.0,0.0,3.0,3.0,152.0,393321,Defensive Midfield,2000-07-06,24,['United States'],186.0,right,2025-01-01,New York City FC,2025-06-30,3000000.0,Internal ligament tear - Return unknown
899,Jean Onana,CMR,MF,Genoa,it  Serie A,25-062,2000.0,3.0,0.0,46.0,0.5,,,,,,,,,,,0.0,,,,,15.0,1.8,,0.0,3.0,15.0,2.0,1.33,1.0,1.0,0.0,0.0,0.36,1.1,1.1,0.0,0.03,0.24,0.0,0.0,0.0,3.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,4.0,1.0,6.0,14.3,1.0,1.0,0.0,1.0,0.0,1.0,2.0,50.0,1.0,1.0,0.0,1.0,1.0,2.0,2.0,0.0,13.0,15.0,86.7,249.0,62.0,4.0,5.0,80.0,6.0,7.0,85.7,2.0,2.0,100.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.03,0.0,0.03,0.03,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,15.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0,1.0,0.0,0.0,1.96,0.0,0.0,,40.8,0.0,0.02,0.0,0.0,25.0,3.0,9.0,14.0,3.0,1.0,25.0,1.0,1.0,100.0,0.0,0.0,10.0,48.0,20.0,1.0,0.0,2.0,1.0,12.0,656441,Defensive Midfield,2000-01-08,25,['Cameroon'],189.0,right,2025-01-30,Besiktas JK,2025-06-30,3000000.0,
902,Jefferson Lerma,COL,MF,Crystal Palace,eng  Premier League,30-137,1994.0,23.0,18.0,1541.0,17.1,,,,,,,,,,,0.0,,,,,67.0,61.2,76.0,12.0,5.0,33.0,1.0,1.43,21.0,19.0,2.0,0.12,0.02,26.9,20.0,6.9,0.4,0.23,5.0,0.0,0.0,26.0,29.0,0.0,5.0,28.0,8.0,0.0,0.0,0.0,119.0,35.0,35.0,50.0,22.0,8.0,8.0,10.0,4.0,11.0,24.0,45.8,13.0,27.0,14.0,13.0,28.0,50.0,38.0,1.0,579.0,773.0,74.9,10043.0,3538.0,277.0,319.0,86.8,232.0,293.0,79.2,56.0,119.0,47.1,0.0,1.4,1.3,-1.4,8.0,66.0,13.0,1.0,75.0,0.0,0.0,0.0,0.0,0.9,0.9,2.4,9.0,24.0,0.0,0.0,0.0,0.0,0.0,0.06,0.08,0.14,0.06,0.14,37.0,2.16,31.0,3.0,0.0,2.0,0.0,1.0,2.0,0.12,2.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,773.0,728.0,38.0,10.0,4.0,5.0,5.0,27.0,0.0,0.0,0.0,0.0,579.0,7.0,12.0,23.0,7.0,30.4,1.34,0.41,0.0,0.0,19.8,0.0,0.04,-0.9,-0.9,956.0,62.0,259.0,529.0,178.0,23.0,956.0,10.0,5.0,50.0,3.0,30.0,425.0,1610.0,723.0,7.0,0.0,8.0,14.0,552.0,262980,Defensive Midfield,1994-10-25,30,['Colombia'],179.0,right,2023-07-01,AFC Bournemouth,2026-06-30,14000000.0,
905,Jens Cajuste,SWE,MF,Ipswich Town,eng  Premier League,25-213,1999.0,21.0,18.0,1344.0,14.9,,,,,,,,,,,0.0,,,,,64.0,53.3,73.0,0.0,3.0,10.0,2.0,0.71,16.0,31.0,-15.0,-1.0,0.3,17.3,31.1,-13.8,-0.93,0.25,2.0,0.0,0.0,19.0,15.0,0.0,7.0,19.0,15.0,0.0,0.0,0.0,73.0,7.0,13.0,35.0,31.0,15.0,14.0,16.0,1.0,14.0,38.0,36.8,24.0,18.0,5.0,13.0,19.0,50.0,21.0,2.0,442.0,534.0,82.8,7231.0,1340.0,207.0,233.0,88.8,204.0,235.0,86.8,20.0,41.0,48.8,0.0,0.4,0.3,-0.4,8.0,33.0,3.0,0.0,36.0,0.0,0.0,0.0,0.0,0.2,0.2,0.6,18.0,13.0,0.0,0.0,0.0,0.0,0.0,0.02,0.03,0.04,0.02,0.04,19.0,1.27,16.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,534.0,489.0,45.0,18.0,1.0,4.0,7.0,27.0,0.0,0.0,0.0,0.0,442.0,0.0,9.0,6.0,0.0,0.0,0.4,0.0,0.0,,21.6,0.0,0.04,-0.2,-0.2,684.0,40.0,197.0,345.0,153.0,9.0,684.0,30.0,17.0,56.7,9.0,30.0,316.0,1756.0,936.0,20.0,3.0,14.0,9.0,396.0,468066,Defensive Midfield,1999-08-10,25,"['Sweden', 'United States']",188.0,right,2024-08-19,SSC Napoli,2025-06-30,12000000.0,
912,Jesper Karlström,SWE,MF,Udinese,it  Serie A,29-263,1995.0,27.0,26.0,2307.0,25.6,,,,,,,,,,,0.0,,,,,85.0,91.5,87.0,22.0,1.0,33.0,0.0,1.37,31.0,35.0,-4.0,-0.16,-0.58,27.5,32.2,-4.7,-0.18,1.49,6.0,0.0,0.0,23.0,16.0,1.0,11.0,27.0,25.0,0.0,0.0,0.0,110.0,23.0,21.0,52.3,46.0,25.0,25.0,16.0,5.0,19.0,39.0,48.7,20.0,21.0,10.0,11.0,27.0,73.0,69.0,2.0,936.0,1130.0,82.8,16172.0,5182.0,402.0,452.0,88.9,429.0,490.0,87.6,79.0,135.0,58.5,2.0,0.8,1.0,1.2,13.0,100.0,15.0,3.0,96.0,0.0,2.0,0.0,0.0,0.5,0.5,1.3,12.0,29.0,0.0,0.08,0.08,0.0,0.08,0.02,0.03,0.05,0.02,0.05,37.0,1.44,34.0,1.0,0.0,0.0,1.0,1.0,2.0,0.08,2.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,1130.0,1069.0,60.0,55.0,0.0,2.0,11.0,4.0,0.0,0.0,0.0,0.0,936.0,1.0,17.0,9.0,0.0,0.0,0.35,0.0,0.0,,19.1,0.0,0.06,-0.5,-0.5,1348.0,83.0,399.0,802.0,159.0,16.0,1348.0,12.0,4.0,33.3,8.0,66.7,701.0,3338.0,1463.0,19.0,1.0,24.0,12.0,832.0,222855,Defensive Midfield,1995-06-21,29,['Sweden'],185.0,right,2024-08-03,Lech Poznan,2026-06-30,2500000.0,
935,Johann Lepenant,FRA,MF,Nantes,fr  Ligue 1,22-140,2002.0,21.0,19.0,1665.0,18.5,,,,,,,,,,,0.0,,,,,79.0,74.0,87.0,10.0,2.0,8.0,0.0,1.1,23.0,28.0,-5.0,-0.27,1.27,23.3,28.0,-4.8,-0.26,0.6,3.0,0.0,0.0,40.0,31.0,1.0,13.0,12.0,29.0,0.0,0.0,0.0,78.0,14.0,17.0,45.2,59.0,29.0,25.0,24.0,10.0,26.0,58.0,44.8,32.0,25.0,2.0,23.0,12.0,71.0,16.0,0.0,469.0,591.0,79.4,7317.0,1953.0,248.0,280.0,88.6,174.0,207.0,84.1,29.0,47.0,61.7,1.0,0.9,1.6,0.1,8.0,58.0,11.0,0.0,77.0,2.0,3.0,2.0,0.0,1.2,1.2,2.2,22.0,53.0,0.11,0.05,0.16,0.11,0.16,0.07,0.05,0.12,0.07,0.12,32.0,1.73,28.0,0.0,2.0,1.0,0.0,1.0,6.0,0.32,5.0,0.0,1.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,591.0,574.0,16.0,2.0,2.0,0.0,13.0,5.0,1.0,1.0,0.0,0.0,469.0,1.0,26.0,16.0,5.0,31.3,0.86,0.27,0.13,0.4,16.6,0.0,0.08,0.8,0.8,799.0,21.0,134.0,440.0,230.0,29.0,799.0,31.0,17.0,54.8,12.0,38.7,405.0,1934.0,834.0,21.0,3.0,35.0,20.0,477.0,585973,Defensive Midfield,2002-10-22,22,['France'],176.0,right,2024-08-10,Olympique Lyon,2025-06-30,7000000.0,
942,Johnny Cardoso,USA,MF,Betis,es  La Liga,23-172,2001.0,20.0,17.0,1534.0,17.0,,,,,,,,,,,0.0,,,,,77.0,63.1,87.0,14.0,3.0,20.0,2.0,1.65,24.0,20.0,4.0,0.23,0.44,23.7,24.5,-0.8,-0.05,-0.83,4.0,0.0,0.0,27.0,24.0,0.0,2.0,39.0,22.0,0.0,0.0,0.0,100.0,19.0,13.0,59.4,38.0,22.0,9.0,22.0,7.0,14.0,37.0,37.8,23.0,23.0,10.0,13.0,39.0,77.0,47.0,1.0,656.0,774.0,84.8,10031.0,2568.0,361.0,401.0,90.0,239.0,270.0,88.5,36.0,54.0,66.7,1.0,0.9,0.6,0.1,7.0,41.0,2.0,0.0,55.0,1.0,2.0,1.0,0.0,1.7,1.7,2.5,10.0,26.0,0.06,0.06,0.12,0.06,0.12,0.1,0.05,0.15,0.1,0.15,24.0,1.41,20.0,0.0,4.0,0.0,0.0,0.0,1.0,0.06,1.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,774.0,753.0,19.0,18.0,2.0,8.0,2.0,1.0,0.0,0.0,0.0,0.0,656.0,2.0,16.0,13.0,4.0,30.8,0.76,0.23,0.08,0.25,15.2,0.0,0.13,-0.7,-0.7,1016.0,62.0,279.0,610.0,142.0,19.0,1016.0,32.0,18.0,56.3,13.0,40.6,515.0,2145.0,946.0,9.0,1.0,29.0,21.0,618.0,689505,Defensive Midfield,2001-09-20,23,"['United States', 'Italy']",186.0,right,2024-01-01,Sport Club Internacional,2030-06-30,20000000.0,
949,Jonas Martin,FRA,MF,Brest,fr  Ligue 1,34-336,1990.0,13.0,5.0,459.0,5.1,,,,,,,,,,,0.0,,,,,35.0,20.4,70.0,0.0,8.0,14.0,2.0,1.0,9.0,12.0,-3.0,-0.59,-0.64,6.9,12.7,-5.9,-1.15,-1.16,2.0,0.0,0.0,7.0,10.0,0.0,3.0,6.0,5.0,0.0,1.0,0.0,28.0,5.0,9.0,35.7,11.0,5.0,8.0,2.0,1.0,5.0,10.0,50.0,5.0,3.0,0.0,3.0,6.0,17.0,11.0,1.0,241.0,275.0,87.6,3819.0,941.0,129.0,140.0,92.1,90.0,99.0,90.9,15.0,21.0,71.4,0.0,0.3,0.4,-0.3,3.0,17.0,3.0,2.0,19.0,1.0,1.0,1.0,0.0,0.4,0.4,0.7,8.0,7.0,0.2,0.0,0.2,0.2,0.2,0.08,0.07,0.15,0.08,0.15,8.0,1.57,8.0,0.0,0.0,0.0,0.0,0.0,2.0,0.39,2.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,275.0,264.0,9.0,6.0,0.0,1.0,3.0,3.0,0.0,0.0,0.0,0.0,241.0,2.0,6.0,3.0,1.0,33.3,0.59,0.2,0.33,1.0,8.7,0.0,0.14,0.6,0.6,325.0,18.0,84.0,189.0,53.0,6.0,325.0,4.0,2.0,50.0,1.0,25.0,146.0,695.0,337.0,5.0,0.0,4.0,4.0,222.0,127142,Defensive Midfield,1990-04-09,34,['France'],184.0,right,2023-07-19,LOSC Lille,2025-06-30,800000.0,Muscle injury - Return unknown
975,Jorginho,ITA,MF,Arsenal,eng  Premier League,33-081,1991.0,12.0,7.0,543.0,6.0,,,,,,,,,,,0.0,,,,,45.0,21.5,70.0,2.0,5.0,11.0,16.0,2.08,12.0,5.0,7.0,1.16,0.2,11.4,4.4,7.0,1.16,0.59,4.0,0.0,0.0,12.0,13.0,0.0,1.0,5.0,3.0,0.0,0.0,0.0,44.0,1.0,4.0,20.0,10.0,3.0,1.0,7.0,2.0,6.0,16.0,37.5,10.0,2.0,0.0,2.0,5.0,15.0,2.0,2.0,308.0,359.0,85.8,4760.0,1164.0,166.0,185.0,89.7,121.0,137.0,88.3,15.0,26.0,57.7,0.0,0.4,0.5,-0.4,3.0,33.0,8.0,0.0,37.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,9.0,3.0,0.0,0.0,0.0,0.0,0.0,0.01,0.07,0.08,0.01,0.08,9.0,1.49,8.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,359.0,354.0,5.0,4.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,308.0,0.0,4.0,1.0,0.0,0.0,0.17,0.0,0.0,,22.5,0.0,0.04,0.0,0.0,396.0,7.0,78.0,228.0,95.0,2.0,396.0,3.0,1.0,33.3,1.0,33.3,231.0,1152.0,660.0,8.0,0.0,8.0,8.0,290.0,102017,Defensive Midfield,1991-12-20,33,"['Italy', 'Brazil']",178.0,right,2023-01-31,Chelsea FC,2025-06-30,10000000.0,
976,Joris Chotard,FRA,MF,Montpellier,fr  Ligue 1,23-168,2001.0,17.0,17.0,1375.0,15.3,,,,,,,,,,,0.0,,,,,81.0,61.1,81.0,12.0,0.0,,0.0,0.53,14.0,37.0,-23.0,-1.51,0.04,19.0,30.3,-11.3,-0.74,0.17,5.0,0.0,0.0,11.0,7.0,1.0,21.0,14.0,20.0,0.0,1.0,0.0,70.0,15.0,8.0,65.2,31.0,20.0,15.0,15.0,1.0,17.0,37.0,45.9,20.0,24.0,6.0,18.0,14.0,45.0,44.0,0.0,470.0,583.0,80.6,8732.0,2806.0,210.0,239.0,87.9,194.0,230.0,84.3,59.0,90.0,65.6,0.0,0.3,0.8,-0.3,5.0,55.0,9.0,3.0,60.0,1.0,1.0,1.0,0.0,0.8,0.8,1.0,14.0,29.0,0.07,0.0,0.07,0.07,0.07,0.05,0.02,0.07,0.05,0.07,19.0,1.24,18.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,583.0,548.0,32.0,28.0,4.0,10.0,21.0,3.0,0.0,0.0,0.0,0.0,470.0,3.0,7.0,10.0,2.0,20.0,0.65,0.13,0.1,0.5,20.6,1.0,0.08,0.2,0.2,733.0,65.0,228.0,398.0,111.0,4.0,733.0,13.0,7.0,53.8,6.0,46.2,337.0,1594.0,665.0,8.0,0.0,8.0,9.0,382.0,624037,Defensive Midfield,2001-09-24,23,['France'],179.0,right,2019-09-25,: Ablöse -,2026-06-30,9000000.0,
980,Joshua Kimmich,GER,MF,Bayern Munich,de  Bundesliga,30-031,1995.0,24.0,23.0,2037.0,22.6,,,,,,,,,,,0.0,,,,,85.0,90.5,88.0,22.0,1.0,15.0,0.0,2.42,65.0,19.0,46.0,2.03,-0.08,54.8,15.4,39.5,1.74,-0.47,3.0,0.0,0.0,12.0,15.0,2.0,117.0,16.0,23.0,0.0,0.0,0.0,141.0,9.0,6.0,60.0,39.0,23.0,8.0,25.0,6.0,25.0,38.0,65.8,13.0,19.0,2.0,17.0,16.0,55.0,19.0,2.0,2371.0,2635.0,90.0,42329.0,11862.0,1082.0,1130.0,95.8,1032.0,1118.0,92.3,236.0,332.0,71.1,6.0,5.7,7.8,0.3,61.0,299.0,33.0,6.0,247.0,1.0,7.0,1.0,0.0,1.3,1.3,7.0,38.0,52.0,0.04,0.27,0.31,0.04,0.31,0.06,0.25,0.31,0.06,0.31,114.0,5.04,83.0,27.0,1.0,3.0,0.0,0.0,15.0,0.66,11.0,2.0,1.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,2635.0,2415.0,214.0,93.0,17.0,31.0,117.0,34.0,84.0,51.0,14.0,1.0,2371.0,6.0,22.0,24.0,7.0,29.2,1.06,0.31,0.04,0.14,23.7,4.0,0.06,-0.3,-0.3,2785.0,47.0,378.0,1693.0,728.0,14.0,2785.0,16.0,9.0,56.3,6.0,37.5,1695.0,8745.0,3727.0,62.0,1.0,14.0,5.0,2198.0,161056,Defensive Midfield,1995-02-08,30,['Germany'],177.0,right,2015-07-02,VfB Stuttgart,2025-06-30,50000000.0,
992,João Neves,POR,"MF,DF",Paris S-G,fr  Ligue 1,20-165,2004.0,21.0,17.0,1425.0,15.8,,,,,,,,,,,0.0,,,,,68.0,63.3,79.0,9.0,4.0,20.0,3.0,2.71,49.0,16.0,33.0,2.08,0.67,42.9,17.5,25.4,1.6,-0.22,0.0,0.0,0.0,12.0,28.0,2.0,13.0,19.0,28.0,0.0,0.0,0.0,99.0,20.0,11.0,64.5,54.0,28.0,16.0,24.0,14.0,23.0,39.0,59.0,16.0,23.0,7.0,16.0,19.0,73.0,17.0,1.0,1166.0,1287.0,90.6,18741.0,4190.0,612.0,654.0,93.6,443.0,474.0,93.5,81.0,108.0,75.0,8.0,3.8,3.5,4.2,29.0,111.0,20.0,2.0,115.0,2.0,10.0,2.0,0.0,2.5,2.5,6.3,28.0,56.0,0.13,0.51,0.63,0.13,0.63,0.16,0.24,0.4,0.16,0.4,55.0,3.47,44.0,1.0,3.0,1.0,3.0,3.0,13.0,0.82,13.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,1287.0,1220.0,65.0,27.0,9.0,13.0,13.0,28.0,0.0,0.0,0.0,0.0,1166.0,2.0,10.0,24.0,8.0,33.3,1.52,0.51,0.08,0.25,13.6,0.0,0.11,-0.5,-0.5,1464.0,35.0,248.0,856.0,373.0,43.0,1464.0,27.0,14.0,51.9,10.0,37.0,797.0,3994.0,1812.0,38.0,3.0,18.0,15.0,1105.0,670681,Defensive Midfield,2004-09-27,20,['Portugal'],174.0,right,2024-08-05,SL Benfica,2029-06-30,60000000.0,
993,João Palhinha,POR,MF,Bayern Munich,de  Bundesliga,29-245,1995.0,12.0,5.0,521.0,5.8,,,,,,,,,,,0.0,,,,,43.0,23.2,70.0,2.0,7.0,25.0,3.0,2.58,22.0,7.0,15.0,2.59,0.72,15.6,4.8,10.8,1.87,0.1,1.0,1.0,0.0,10.0,8.0,0.0,1.0,4.0,12.0,0.0,1.0,0.0,11.0,17.0,9.0,65.4,15.0,12.0,4.0,8.0,3.0,8.0,12.0,66.7,4.0,10.0,1.0,9.0,4.0,19.0,7.0,1.0,375.0,405.0,92.6,6031.0,1273.0,194.0,199.0,97.5,153.0,162.0,94.4,23.0,35.0,65.7,0.0,0.2,0.2,-0.2,3.0,38.0,1.0,0.0,23.0,0.0,0.0,0.0,0.0,0.6,0.6,0.8,2.0,6.0,0.0,0.0,0.0,0.0,0.0,0.11,0.03,0.14,0.11,0.14,10.0,1.73,8.0,0.0,0.0,2.0,0.0,0.0,1.0,0.17,0.0,0.0,0.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,405.0,399.0,5.0,5.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,375.0,1.0,2.0,9.0,3.0,33.3,1.55,0.52,0.0,0.0,14.0,0.0,0.07,-0.6,-0.6,472.0,16.0,72.0,317.0,84.0,11.0,472.0,4.0,2.0,50.0,2.0,50.0,251.0,814.0,277.0,2.0,1.0,5.0,6.0,369.0,257455,Defensive Midfield,1995-07-09,29,['Portugal'],190.0,right,2024-07-11,Fulham FC,2028-06-30,40000000.0,
1018,Julian Niehues,GER,MF,Heidenheim,de  Bundesliga,23-328,2001.0,3.0,0.0,51.0,0.6,,,,,,,,,,,0.0,,,,,17.0,2.3,,0.0,3.0,17.0,0.0,0.33,0.0,0.0,0.0,0.0,0.94,0.3,0.5,-0.3,-0.46,-0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3.0,25.0,1.0,0.0,1.0,0.0,0.0,1.0,2.0,50.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,13.0,21.0,61.9,200.0,59.0,3.0,4.0,75.0,9.0,11.0,81.8,0.0,4.0,0.0,0.0,0.1,0.2,-0.1,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16,0.16,0.0,0.16,1.0,1.8,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,21.0,20.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,13.0,0.0,1.0,0.0,0.0,,0.0,0.0,,,,0.0,,0.0,0.0,26.0,5.0,9.0,13.0,4.0,1.0,26.0,0.0,0.0,,0.0,,9.0,25.0,20.0,0.0,0.0,1.0,1.0,12.0,530173,Defensive Midfield,2001-04-17,23,['Germany'],195.0,right,2024-07-01,1.FC Kaiserslautern,2027-06-30,1500000.0,
1020,Julian Weigl,GER,MF,Gladbach,de  Bundesliga,29-184,1995.0,24.0,24.0,2097.0,23.3,,,,,,,,,,,0.0,,,,,87.0,93.2,87.0,20.0,0.0,,0.0,1.42,35.0,36.0,-1.0,-0.04,-1.22,34.9,43.5,-8.6,-0.37,-1.21,6.0,0.0,0.0,18.0,18.0,0.0,8.0,37.0,18.0,0.0,3.0,0.0,96.0,30.0,15.0,66.7,41.0,18.0,18.0,19.0,4.0,22.0,34.0,64.7,12.0,37.0,15.0,22.0,37.0,78.0,60.0,0.0,1234.0,1384.0,89.2,22340.0,6681.0,486.0,523.0,92.9,590.0,642.0,91.9,126.0,157.0,80.3,2.0,1.1,1.6,0.9,11.0,98.0,15.0,1.0,92.0,0.0,2.0,0.0,0.0,0.6,0.6,1.7,9.0,8.0,0.0,0.09,0.09,0.0,0.09,0.03,0.05,0.07,0.03,0.07,39.0,1.67,33.0,0.0,0.0,5.0,1.0,0.0,5.0,0.21,5.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,1384.0,1337.0,44.0,42.0,5.0,5.0,8.0,2.0,0.0,0.0,0.0,0.0,1234.0,3.0,16.0,16.0,6.0,37.5,0.69,0.26,0.0,0.0,23.2,0.0,0.04,-0.6,-0.6,1618.0,87.0,539.0,948.0,141.0,7.0,1618.0,5.0,5.0,100.0,0.0,0.0,826.0,3127.0,1427.0,12.0,1.0,11.0,7.0,1121.0,196792,Defensive Midfield,1995-09-08,29,['Germany'],186.0,right,2023-07-01,SL Benfica,2028-06-30,6000000.0,
1025,Julián Chicco,ARG,MF,Leganés,es  La Liga,27-057,1998.0,11.0,1.0,198.0,2.2,,,,,,,,,,,0.0,,,,,18.0,8.1,70.0,0.0,10.0,13.0,15.0,1.09,2.0,6.0,-4.0,-1.82,-1.33,2.1,4.5,-2.4,-1.07,-0.34,0.0,0.0,0.0,1.0,3.0,0.0,2.0,2.0,5.0,0.0,0.0,0.0,7.0,0.0,8.0,0.0,8.0,5.0,1.0,6.0,1.0,4.0,6.0,66.7,2.0,2.0,0.0,2.0,2.0,10.0,3.0,0.0,73.0,91.0,80.2,1224.0,384.0,34.0,41.0,82.9,31.0,34.0,91.2,6.0,9.0,66.7,0.0,0.1,0.1,-0.1,1.0,8.0,2.0,0.0,14.0,0.0,0.0,0.0,0.0,0.5,0.5,0.6,7.0,4.0,0.0,0.0,0.0,0.0,0.0,0.21,0.04,0.25,0.21,0.25,4.0,1.81,2.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,91.0,89.0,2.0,2.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,73.0,0.0,1.0,3.0,1.0,33.3,1.36,0.45,0.0,0.0,19.7,0.0,0.16,-0.5,-0.5,125.0,3.0,22.0,77.0,27.0,2.0,125.0,3.0,2.0,66.7,0.0,0.0,70.0,352.0,181.0,5.0,0.0,11.0,4.0,80.0,401583,Defensive Midfield,1998-01-13,27,"['Argentina', 'Italy']",187.0,right,2023-07-11,CA Colón,2025-06-30,800000.0,
