Player,Nation,Pos,Squad,Age,Born,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,xG,npxG,xAG,npxG+xAG,PrgC,PrgP,PrgR,Gls.1,Ast.1,G+A.1,G-PK.1,G+A-PK,xG.1,xAG.1,xG+xAG,npxG.1,npxG+xAG.1,Matches,PrgC_90,PrgP_90,PrgR_90,xG_90,xAG_90,npxG_90,npxG+xAG_90,Possession_Influence,Defensive_Contribution,Final_Third_Impact,Tactical_Adaptability,TIS
Sergi Cardona,es ESP,DF,Las Palmas,24.0,1999.0,35,30,2814,31.3,1,2,3,1,0,0,11,0,2.7,2.7,2.8,5.5,60,160,165,0.03,0.06,0.1,0.03,0.1,0.09,0.09,0.18,0.09,0.18,Matches,1.9189765458422174,5.11727078891258,5.277185501066098,0.0863539445628998,0.08955223880597014,0.0863539445628998,0.17590618336886993,6.840796019900498,38.88888888888889,2.7318763326226008,2.6060175313906657,12.99121949774935
Anthony Losilla,fr FRA,MF,Bochum,37.0,1986.0,31,31,2576,28.6,1,2,3,1,0,0,10,0,2.3,2.3,1.5,3.7,11,100,42,0.03,0.07,0.1,0.03,0.1,0.08,0.05,0.13,0.08,0.13,Matches,0.38431677018633537,3.493788819875776,1.467391304347826,0.08035714285714285,0.05240683229813664,0.08035714285714285,0.12927018633540371,2.9697204968944098,44.44444444444444,2.220011645962732,1.9151138716356109,12.970542723429952
Wataru Endo,jp JPN,MF,Liverpool,30.0,1993.0,29,20,1722,19.1,1,0,1,1,0,0,10,0,0.5,0.5,1.7,2.3,10,101,21,0.05,0.0,0.05,0.05,0.05,0.03,0.09,0.12,0.03,0.12,Matches,0.5226480836236934,5.2787456445993035,1.0975609756097562,0.02613240418118467,0.08885017421602788,0.02613240418118467,0.12020905923344948,3.832752613240418,44.44444444444444,1.4699477351916375,1.780874951606659,12.953506097560975
Marten de Roon,nl NED,"MF,DF",Atalanta,32.0,1991.0,30,29,2599,28.9,0,5,5,0,0,0,10,0,0.6,0.6,1.2,1.8,28,178,22,0.0,0.17,0.17,0.0,0.17,0.02,0.04,0.06,0.02,0.06,Matches,0.9696036937283571,6.163909195844556,0.7618314736437092,0.020777222008464793,0.041554444016929586,0.020777222008464793,0.06233166602539439,4.3863024240092345,44.44444444444444,0.8657175836860328,0.9234320892651021,12.822346201530502
Robin Koch,de GER,DF,Eint Frankfurt,27.0,1996.0,31,31,2738,30.4,2,0,2,2,0,0,10,0,3.1,3.1,0.2,3.3,14,116,3,0.07,0.0,0.07,0.07,0.07,0.1,0.01,0.11,0.1,0.11,Matches,0.4601899196493791,3.81300219138057,0.09861212563915267,0.1018991964937911,0.006574141709276845,0.1018991964937911,0.10847333820306793,2.4287801314828346,44.44444444444444,2.191380569758948,1.6070124178232288,12.767429591753917
Jaime Mata,es ESP,"FW,MF",Getafe,34.0,1988.0,35,22,1787,19.9,5,1,6,5,0,0,10,1,5.6,5.6,1.5,7.2,16,19,138,0.25,0.05,0.3,0.25,0.3,0.28,0.08,0.36,0.28,0.36,Matches,0.8058198097369894,0.9569110240626749,6.950195858981534,0.2820369334079463,0.07554560716284275,0.2820369334079463,0.36261891438164523,4.840514829322888,33.33333333333334,6.662702853945158,5.372132064913263,12.654646987502334
Omar Alderete,py PAR,DF,Getafe,26.0,1996.0,31,24,2195,24.4,0,1,1,0,0,0,8,1,1.2,1.2,1.0,2.2,23,98,9,0.0,0.04,0.04,0.0,0.04,0.05,0.04,0.09,0.05,0.09,Matches,0.9430523917995444,4.018223234624146,0.3690205011389522,0.04920273348519362,0.04100227790432802,0.04920273348519362,0.09020501138952165,2.961275626423691,44.44444444444444,1.4521640091116168,1.3363705391040246,12.641388256137686
Julian Weigl,de GER,MF,Gladbach,27.0,1995.0,31,31,2764,30.7,2,3,5,0,2,2,10,0,2.4,0.9,2.1,2.9,14,105,14,0.07,0.1,0.16,0.0,0.1,0.08,0.07,0.15,0.03,0.09,Matches,0.4558610709117221,3.418958031837916,0.4558610709117221,0.07814761215629522,0.06837916063675832,0.02930535455861071,0.09442836468885672,2.4059334298118666,44.44444444444444,1.8315846599131689,1.398938736131211,12.6138396446374
Robin Gosens,de GER,"DF,MF",Union Berlin,29.0,1994.0,30,27,2283,25.4,6,3,9,6,0,0,9,1,2.1,2.1,3.0,5.1,21,97,113,0.24,0.12,0.35,0.24,0.35,0.08,0.12,0.2,0.08,0.2,Matches,0.8278580814717477,3.823915900131406,4.454664914586071,0.08278580814717477,0.11826544021024966,0.08278580814717477,0.2010512483574244,5.059132720105125,38.88888888888889,2.9566360052562413,2.978537012702584,12.572638341363703
Enzo Barrenechea,ar ARG,MF,Frosinone,22.0,2001.0,36,32,2811,31.2,0,1,1,0,0,0,10,0,0.6,0.6,1.7,2.3,10,155,24,0.0,0.03,0.03,0.0,0.03,0.02,0.05,0.07,0.02,0.07,Matches,0.32017075773745995,4.9626467449306295,0.768409818569904,0.019210245464247596,0.054429028815368194,0.019210245464247596,0.0736392742796158,3.3617929562433297,44.44444444444444,0.9671824973319101,1.0909522115498638,12.567258093205263
Kike Salas,es ESP,DF,Sevilla,21.0,2002.0,23,19,1605,17.8,3,0,3,3,0,0,10,0,0.8,0.8,0.5,1.4,11,61,16,0.17,0.0,0.17,0.17,0.17,0.05,0.03,0.08,0.05,0.08,Matches,0.6168224299065421,3.4205607476635516,0.8971962616822431,0.04485981308411215,0.028037383177570097,0.04485981308411215,0.07850467289719626,2.741433021806854,44.44444444444444,1.2266355140186915,1.1630321910695745,12.479166666666664
Boubakary Soumaré,fr FRA,MF,Sevilla,24.0,1999.0,28,26,2286,25.4,0,1,1,0,0,0,10,0,0.0,0.0,0.9,1.0,29,102,22,0.0,0.04,0.04,0.0,0.04,0.0,0.04,0.04,0.0,0.04,Matches,1.141732283464567,4.015748031496063,0.8661417322834646,0.0,0.03543307086614173,0.0,0.03937007874015748,3.346456692913386,44.44444444444444,0.3690944881889763,0.5832604257801108,12.30255723242928
Koni De Winter,be BEL,DF,Genoa,21.0,2002.0,29,26,2380,26.4,0,1,1,0,0,0,8,1,0.8,0.8,1.0,1.8,21,76,15,0.0,0.04,0.04,0.0,0.04,0.03,0.04,0.07,0.03,0.07,Matches,0.7941176470588236,2.8739495798319328,0.5672268907563025,0.030252100840336138,0.03781512605042017,0.030252100840336138,0.06806722689075631,2.3529411764705883,44.44444444444444,1.0241596638655461,1.008403361344538,12.27628968253968
Catena,es ESP,DF,Osasuna,28.0,1994.0,30,28,2534,28.2,1,3,4,1,0,0,8,1,1.3,1.3,1.0,2.4,5,77,1,0.04,0.11,0.14,0.04,0.14,0.05,0.04,0.08,0.05,0.08,Matches,0.17758484609313338,2.7348066298342544,0.035516969218626675,0.04617205998421468,0.035516969218626675,0.04617205998421468,0.08524072612470403,1.637726913970008,44.44444444444444,1.3318863456985,1.2628255722178376,12.194871963518372
Omar Mascarell,gq EQG,MF,Mallorca,30.0,1993.0,29,18,1571,17.5,0,0,0,0,0,0,8,1,0.4,0.4,0.0,0.4,12,67,11,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.02,0.02,0.02,Matches,0.6874602164226608,3.8383195416931892,0.6301718650541056,0.022915340547422024,0.0,0.022915340547422024,0.022915340547422024,2.8644175684277533,44.44444444444444,0.47740292807129203,0.33948652662847445,12.171476059127235
Jack Robinson,eng ENG,DF,Sheffield Utd,29.0,1993.0,34,31,2885,32.1,1,1,2,1,0,0,10,0,1.2,1.2,1.2,2.4,8,63,14,0.03,0.03,0.06,0.03,0.06,0.04,0.04,0.08,0.04,0.08,Matches,0.24956672443674174,1.9653379549393413,0.43674176776429807,0.03743500866551126,0.03743500866551126,0.03743500866551126,0.07487001733102253,1.4731369150779896,44.44444444444444,1.1698440207972267,1.1091854419410745,12.073416137107646
Facundo Medina,ar ARG,DF,Lens,24.0,1999.0,31,30,2714,30.2,1,3,4,1,0,0,11,0,1.1,1.1,1.8,2.9,51,219,20,0.03,0.1,0.13,0.03,0.13,0.04,0.06,0.1,0.04,0.1,Matches,1.6912306558585115,7.262343404568902,0.6632277081798084,0.036477523949889464,0.05969049373618276,0.036477523949889464,0.09616801768607222,5.342667649226235,38.88888888888889,1.3817243920412672,1.424711373126996,11.951097191517238
Anthony Gordon,eng ENG,FW,Newcastle Utd,22.0,2001.0,35,34,2890,32.1,11,10,21,10,1,1,12,1,10.2,9.4,8.0,17.4,138,101,232,0.34,0.31,0.65,0.31,0.62,0.32,0.25,0.57,0.29,0.54,Matches,4.29757785467128,3.145328719723183,7.224913494809688,0.31764705882352934,0.2491349480968858,0.2927335640138408,0.5418685121107265,8.148788927335639,22.22222222222223,8.95328719723183,8.027681660899653,11.936610918877355
Douglas Luiz,br BRA,MF,Aston Villa,25.0,1998.0,35,35,2993,33.3,9,5,14,5,4,4,12,0,6.9,3.8,5.4,9.2,60,168,50,0.27,0.15,0.42,0.15,0.3,0.21,0.16,0.37,0.11,0.28,Matches,1.804209822920147,5.051787504176412,1.5035081857667894,0.20748412963581694,0.16237888406281326,0.11426662211827598,0.2766455061810892,4.644169729368527,33.33333333333334,5.043017039759438,4.098451943423544,11.901485410402051
Giulio Maggiore,it ITA,MF,Salernitana,25.0,1998.0,27,20,1800,20.0,4,2,6,4,0,0,9,1,2.3,2.3,1.1,3.4,8,64,25,0.2,0.1,0.3,0.2,0.3,0.11,0.06,0.17,0.11,0.17,Matches,0.4,3.2,1.25,0.11499999999999999,0.05500000000000001,0.11499999999999999,0.16999999999999998,2.694444444444444,38.88888888888889,2.968749999999999,2.5185185185185186,11.821469907407408
Youssef Maleh,ma MAR,MF,Empoli,24.0,1998.0,34,30,2602,28.9,0,1,1,0,0,0,11,0,1.6,1.6,2.4,4.0,17,117,65,0.0,0.03,0.03,0.0,0.03,0.05,0.08,0.14,0.05,0.14,Matches,0.5880092236740968,4.0468870099923135,2.2482705611068408,0.055342044581091474,0.0830130668716372,0.055342044581091474,0.13835511145272866,3.8239815526518064,38.88888888888889,2.0176787086856263,2.0497053548552397,11.780574771543257
Lucas Robertone,ar ARG,MF,Almería,26.0,1997.0,33,29,2381,26.5,0,5,5,0,0,0,11,0,1.0,1.0,2.5,3.5,31,128,37,0.0,0.19,0.19,0.0,0.19,0.04,0.1,0.13,0.04,0.13,Matches,1.1717765644687106,4.838303233935322,1.3985720285594287,0.0377992440151197,0.09449811003779925,0.0377992440151197,0.13229735405291895,4.115917681646367,38.88888888888889,1.7718395632087356,1.9599608007839848,11.773137453917588
Abdel Abqar,ma MAR,DF,Alavés,24.0,1999.0,27,27,2312,25.7,0,0,0,0,0,0,10,0,0.5,0.5,0.2,0.6,7,49,1,0.0,0.0,0.0,0.0,0.0,0.02,0.01,0.02,0.02,0.02,Matches,0.27249134948096887,1.9074394463667819,0.03892733564013841,0.019463667820069204,0.007785467128027682,0.019463667820069204,0.023356401384083042,1.2326989619377164,44.44444444444444,0.48659169550173,0.3460207612456747,11.685829969242599
Grischa Prömel,de GER,MF,Hoffenheim,28.0,1995.0,28,27,2139,23.8,4,5,9,4,0,0,10,1,3.8,3.8,2.8,6.6,35,96,60,0.17,0.21,0.38,0.17,0.38,0.16,0.12,0.28,0.16,0.28,Matches,1.4726507713884993,4.0392706872370265,2.524544179523142,0.15988779803646563,0.11781206171107994,0.15988779803646563,0.2776998597475456,4.464703132304816,33.33333333333334,4.558204768583449,4.114071996259935,11.67952314165498
Thomas Foket,be BEL,DF,Reims,28.0,1994.0,27,22,1833,20.4,0,1,1,0,0,0,9,1,0.2,0.2,0.9,1.1,24,65,84,0.0,0.05,0.05,0.0,0.05,0.01,0.04,0.05,0.01,0.05,Matches,1.1783960720130933,3.1914893617021276,4.124386252045826,0.009819967266775777,0.044189852700491,0.009819967266775777,0.05400981996726678,4.719039825422804,38.88888888888889,0.6648936170212766,0.800145480996545,11.450661483906165
Moisés Caicedo,ec ECU,MF,Chelsea,21.0,2001.0,35,33,2866,31.8,1,3,4,1,0,0,11,0,0.4,0.4,2.6,3.0,27,173,27,0.03,0.09,0.13,0.03,0.13,0.01,0.08,0.09,0.01,0.09,Matches,0.8478715980460572,5.432658757850663,0.8478715980460572,0.01256106071179344,0.08164689462665736,0.01256106071179344,0.0942079553384508,3.960223307745988,38.88888888888889,1.1121772505233773,1.3956734124214936,11.439118593471349
João Gomes,br BRA,MF,Wolves,22.0,2001.0,34,32,2649,29.4,2,1,3,2,0,0,11,0,1.7,1.7,1.1,2.8,28,101,44,0.07,0.03,0.1,0.07,0.1,0.06,0.04,0.1,0.06,0.1,Matches,0.9513023782559457,3.4314835787089466,1.4949037372593432,0.057757644394110984,0.03737259343148358,0.057757644394110984,0.09513023782559456,3.265383163457909,38.88888888888889,1.5925821064552659,1.4093368566754751,11.400174594186486
James Tarkowski,eng ENG,DF,Everton,30.0,1992.0,38,38,3419,38.0,1,1,2,1,0,0,11,0,2.6,2.6,2.5,5.1,15,130,20,0.03,0.03,0.05,0.03,0.05,0.07,0.06,0.13,0.07,0.13,Matches,0.39485229599298044,3.4220532319391634,0.5264697279906405,0.06844106463878327,0.06580871599883006,0.06844106463878327,0.13424978063761334,2.412986253290436,38.88888888888889,2.1113629716291307,1.9888856390757534,11.383983702187125
Saúl Ñíguez,es ESP,MF,Atlético Madrid,28.0,1994.0,34,14,1374,15.3,1,4,5,1,0,0,10,1,1.5,1.5,3.2,4.6,21,34,43,0.07,0.26,0.33,0.07,0.33,0.1,0.21,0.3,0.1,0.3,Matches,1.3755458515283843,2.2270742358078603,2.816593886462882,0.0982532751091703,0.2096069868995633,0.0982532751091703,0.30131004366812225,3.5662299854439596,33.33333333333334,4.230349344978165,4.463852498786997,11.33020984958758
Jonathan Gradit,fr FRA,DF,Lens,30.0,1992.0,26,26,2112,23.5,1,0,1,1,0,0,9,1,0.3,0.3,0.1,0.5,21,177,6,0.04,0.0,0.04,0.04,0.04,0.01,0.01,0.02,0.01,0.02,Matches,0.8948863636363636,7.542613636363637,0.2556818181818182,0.01278409090909091,0.004261363636363637,0.01278409090909091,0.021306818181818184,4.829545454545455,38.88888888888889,0.31072443181818177,0.31565656565656575,11.311405066287879
Santi Comesaña,es ESP,MF,Villarreal,26.0,1996.0,27,20,1653,18.4,2,0,2,2,0,0,8,2,1.9,1.9,2.0,3.8,23,92,48,0.11,0.0,0.11,0.11,0.11,0.1,0.11,0.21,0.1,0.21,Matches,1.2522686025408347,5.009074410163339,2.613430127041742,0.10344827586206896,0.1088929219600726,0.10344827586206896,0.20689655172413793,4.930429522081065,33.33333333333334,3.289473684210525,3.065134099616859,11.270291389393025
Edson Álvarez,mx MEX,MF,West Ham,25.0,1997.0,31,28,2377,26.4,1,1,2,1,0,0,11,0,1.3,1.3,0.6,1.9,20,91,26,0.04,0.04,0.08,0.04,0.08,0.05,0.02,0.07,0.05,0.07,Matches,0.7572570466975179,3.4455195624737063,0.9844341607067733,0.049221708035338665,0.022717711400925534,0.049221708035338665,0.0719394194362642,2.881783761043332,38.88888888888889,1.2620950778291962,1.0657691768335438,11.135067545458796
Theo Hernández,fr FRA,DF,Milan,25.0,1997.0,32,31,2791,31.0,5,4,9,4,1,2,11,1,4.9,3.4,4.3,7.7,115,166,124,0.16,0.13,0.29,0.13,0.26,0.16,0.14,0.3,0.11,0.25,Matches,3.708348262271587,5.352920100322465,3.9985668219276245,0.15800788247939807,0.1386599785023289,0.10963812253672518,0.2482981010390541,7.255463991400933,27.777777777777786,4.232353994983875,3.6784903857637645,10.970256578685458
Matej Maglica,hr CRO,DF,Darmstadt 98,24.0,1998.0,26,21,1698,18.9,1,0,1,1,0,0,7,2,0.6,0.6,0.7,1.2,11,62,5,0.05,0.0,0.05,0.05,0.05,0.03,0.03,0.06,0.03,0.06,Matches,0.5830388692579506,3.2862190812720846,0.26501766784452296,0.03180212014134275,0.037102473498233215,0.03180212014134275,0.0636042402826855,2.296819787985866,38.88888888888889,1.0490282685512364,0.9422850412249706,10.872656556733412
Nehuén Pérez,ar ARG,DF,Udinese,23.0,2000.0,36,36,3238,36.0,0,0,0,0,0,0,9,1,1.3,1.3,0.2,1.5,28,119,24,0.0,0.0,0.0,0.0,0.0,0.04,0.0,0.04,0.04,0.04,Matches,0.7782581840642373,3.3075972822730084,0.667078443483632,0.036133415688696734,0.0055589870290302665,0.036133415688696734,0.041692402717727,2.6405188387893768,38.88888888888889,0.8106856084002471,0.6176652254478074,10.859884359343903
Nélson Semedo,pt POR,"DF,MF",Wolves,29.0,1993.0,36,36,3084,34.3,0,1,1,0,0,0,10,1,1.3,1.3,1.7,3.0,103,138,150,0.0,0.03,0.03,0.0,0.03,0.04,0.05,0.09,0.04,0.09,Matches,3.0058365758754864,4.027237354085603,4.377431906614786,0.03793774319066148,0.04961089494163424,0.03793774319066148,0.08754863813229573,6.33916990920882,33.33333333333334,1.3071498054474704,1.2970168612191961,10.822288424124515
Aitor Paredes,es ESP,DF,Athletic Club,23.0,2000.0,34,31,2704,30.0,1,0,1,1,0,0,9,1,1.2,1.2,0.2,1.4,6,107,1,0.03,0.0,0.03,0.03,0.03,0.04,0.01,0.05,0.04,0.05,Matches,0.1997041420118343,3.5613905325443787,0.03328402366863906,0.03994082840236686,0.006656804733727811,0.03994082840236686,0.04659763313609467,2.1079881656804735,38.88888888888889,0.9014423076923075,0.6903353057199211,10.739157010190667
Julian Chabot,de GER,DF,Köln,25.0,1998.0,32,32,2703,30.0,0,0,0,0,0,0,9,1,1.4,1.4,0.4,1.8,17,71,8,0.0,0.0,0.0,0.0,0.0,0.05,0.01,0.06,0.05,0.06,Matches,0.5660377358490566,2.3640399556048832,0.2663706992230854,0.04661487236403995,0.013318534961154272,0.04661487236403995,0.05993340732519423,1.7758046614872363,38.88888888888889,1.1098779134295225,0.8879023307436182,10.732211123443088
Maxence Lacroix,fr FRA,DF,Wolfsburg,23.0,2000.0,28,27,2362,26.2,4,1,5,4,0,0,5,3,0.8,0.8,0.8,1.7,5,79,5,0.15,0.04,0.19,0.15,0.19,0.03,0.03,0.06,0.03,0.06,Matches,0.1905165114309907,3.010160880609653,0.1905165114309907,0.03048264182895851,0.03048264182895851,0.03048264182895851,0.06477561388653684,1.883996613039797,38.88888888888889,0.9525825571549532,0.9596387242449903,10.716788973562894
Gerard Gumbau,es ESP,MF,Granada,28.0,1994.0,35,31,2674,29.7,0,3,3,0,0,0,12,0,1.8,1.8,4.0,5.8,20,135,29,0.0,0.1,0.1,0.0,0.1,0.06,0.14,0.19,0.06,0.19,Matches,0.6731488406881077,4.543754674644727,0.9760658189977561,0.06058339566192969,0.13462976813762154,0.06058339566192969,0.19521316379955123,3.4405385190725504,33.33333333333334,2.6645474943904257,2.892046871104463,10.587291199202197
Sander Berge,no NOR,MF,Burnley,25.0,1998.0,37,34,3005,33.4,1,2,3,1,0,0,10,1,1.9,1.9,2.4,4.3,64,164,29,0.03,0.06,0.09,0.03,0.09,0.06,0.07,0.13,0.06,0.13,Matches,1.9168053244592347,4.911813643926789,0.8685524126455908,0.05690515806988353,0.0718801996672213,0.05690515806988353,0.12878535773710484,4.276206322795342,33.33333333333334,1.9342762063227947,1.9079312257348868,10.483985024958404
Largie Ramazani,be BEL,"FW,MF",Almería,22.0,2001.0,29,16,1555,17.3,3,5,8,3,0,0,11,2,4.7,4.7,5.7,10.5,59,42,104,0.17,0.29,0.46,0.17,0.46,0.27,0.33,0.6,0.27,0.6,Matches,3.4147909967845655,2.430868167202572,6.019292604501607,0.2720257234726688,0.329903536977492,0.2720257234726688,0.607717041800643,6.591639871382636,16.66666666666667,9.103697749196138,9.003215434083602,10.230774383708468
Karol Linetty,pl POL,MF,Torino,28.0,1995.0,28,19,1858,20.6,0,0,0,0,0,0,12,0,0.5,0.5,0.8,1.4,31,87,25,0.0,0.0,0.0,0.0,0.0,0.02,0.04,0.07,0.02,0.07,Matches,1.5016146393972012,4.214208826695371,1.2109795479009686,0.024219590958019375,0.038751345532831,0.024219590958019375,0.06781485468245424,3.848223896663078,33.33333333333334,0.9082346609257264,1.004664513814137,9.906149085037677
Marin Pongračić,hr CRO,DF,Lecce,25.0,1997.0,36,36,3219,35.8,0,0,0,0,0,0,10,1,1.2,1.2,0.4,1.5,45,134,7,0.0,0.0,0.0,0.0,0.0,0.03,0.01,0.04,0.03,0.04,Matches,1.2581547064305685,3.746505125815471,0.195712954333644,0.033550792171481825,0.011183597390493943,0.033550792171481825,0.04193849021435229,2.8890959925442683,33.33333333333334,0.8154706430568498,0.6213109661385525,9.547607952780368
Maximiliano Caufriez,be BEL,DF,Clermont Foot,26.0,1997.0,20,20,1659,18.4,0,1,1,0,0,0,6,3,0.4,0.4,0.2,0.6,24,61,11,0.0,0.05,0.05,0.0,0.05,0.02,0.01,0.03,0.02,0.03,Matches,1.301989150090416,3.3092224231464735,0.596745027124774,0.0216998191681736,0.0108499095840868,0.0216998191681736,0.03254972875226039,2.8933092224231465,33.33333333333334,0.5650994575045207,0.48221820373719104,9.447332730560582
Nicolas Höfler,de GER,MF,Freiburg,33.0,1990.0,28,26,2330,25.9,1,1,2,1,0,0,10,1,0.7,0.7,0.4,1.1,14,94,15,0.04,0.04,0.08,0.04,0.08,0.03,0.02,0.04,0.03,0.04,Matches,0.5407725321888412,3.630901287553648,0.5793991416309012,0.02703862660944206,0.015450643776824036,0.02703862660944206,0.0424892703862661,2.6394849785407724,33.33333333333334,0.7242489270386265,0.6294706723891275,9.441613018597998
Fali,es ESP,DF,Cádiz,29.0,1993.0,30,30,2547,28.3,0,0,0,0,0,0,12,0,0.8,0.8,0.1,0.9,16,82,10,0.0,0.0,0.0,0.0,0.0,0.03,0.0,0.03,0.03,0.03,Matches,0.5653710247349824,2.897526501766784,0.35335689045936397,0.028268551236749116,0.0035335689045936395,0.028268551236749116,0.03180212014134275,2.1201413427561837,33.33333333333334,0.6257361601884568,0.4711425206124853,9.235497644287399
Marcos Senesi,ar ARG,DF,Bournemouth,26.0,1997.0,31,26,2242,24.9,4,5,9,4,0,0,13,0,2.0,2.0,1.7,3.7,31,127,4,0.16,0.2,0.36,0.16,0.36,0.08,0.07,0.15,0.08,0.15,Matches,1.2444246208742193,5.098126672613738,0.16057091882247992,0.08028545941123996,0.06824264049955396,0.08028545941123996,0.14852809991079394,3.6128456735057983,27.777777777777786,2.3834745762711855,2.2004162949747252,9.082555877688574
Ozan Kabak,tr TUR,DF,Hoffenheim,23.0,2000.0,28,28,2282,25.4,4,0,4,4,0,0,11,1,2.2,2.2,1.1,3.3,21,110,11,0.16,0.0,0.16,0.16,0.16,0.09,0.04,0.13,0.09,0.13,Matches,0.8282208588957055,4.338299737072743,0.43382997370727433,0.08676599474145487,0.043382997370727434,0.08676599474145487,0.13014899211218228,3.1113058720420685,27.777777777777786,2.25953111305872,1.9281332164767748,8.861485417275297
João Palhinha,pt POR,MF,Fulham,28.0,1995.0,33,31,2699,30.0,4,1,5,4,0,0,13,0,3.3,3.3,0.8,4.1,8,97,14,0.13,0.03,0.17,0.13,0.17,0.11,0.03,0.14,0.11,0.14,Matches,0.2667654686921082,3.234531307891812,0.4668395702111894,0.11004075583549462,0.02667654686921082,0.11004075583549462,0.13671730270470545,2.2045201926639497,27.777777777777786,2.570396443127083,2.025441521551192,8.70798340949323
Anel Ahmedhodžić,ba BIH,DF,Sheffield Utd,24.0,1999.0,31,29,2649,29.4,2,0,2,2,0,0,11,1,3.1,3.1,0.8,4.0,15,43,21,0.07,0.0,0.07,0.07,0.07,0.11,0.03,0.14,0.11,0.14,Matches,0.5096262740656852,1.4609286523216307,0.7134767836919592,0.10532276330690828,0.027180067950169876,0.10532276330690828,0.13590033975084936,1.4911287278218195,27.777777777777786,2.477349943374858,2.01333836667925,8.460189379640116
Pierre Lees-Melou,fr FRA,MF,Brest,30.0,1993.0,29,29,2517,28.0,4,0,4,4,0,0,12,1,2.4,2.4,2.4,4.8,51,193,43,0.14,0.0,0.14,0.14,0.14,0.09,0.08,0.17,0.09,0.17,Matches,1.8235995232419548,6.901072705601908,1.5375446960667463,0.08581644815256258,0.08581644815256258,0.08581644815256258,0.17163289630512515,5.7012316249503385,22.22222222222223,2.68176400476758,2.5427095748907433,8.458813402198386
Igor Zubeldia,es ESP,DF,Real Sociedad,26.0,1997.0,30,29,2518,28.0,0,2,2,0,0,0,11,1,0.8,0.8,1.1,1.9,28,129,0,0.0,0.07,0.07,0.0,0.07,0.03,0.04,0.07,0.03,0.07,Matches,1.0007942811755361,4.6108022239872914,0.0,0.028594122319301033,0.03931691818903892,0.028594122319301033,0.06791104050833995,3.1175536139793487,27.777777777777786,1.0052621127879267,1.0060894890124437,8.33216121701527
Lilian Brassier,fr FRA,DF,Brest,23.0,1999.0,30,30,2677,29.7,3,0,3,3,0,0,11,1,1.1,1.1,0.6,1.6,20,121,5,0.1,0.0,0.1,0.1,0.1,0.04,0.02,0.06,0.04,0.06,Matches,0.6723944714232349,4.067986552110572,0.16809861785580874,0.03698169592827793,0.020171834142697048,0.03698169592827793,0.0537915577138588,2.726933134105342,27.777777777777786,0.9805752708255508,0.7969119661312416,8.185416926078116
Ylber Ramadani,al ALB,MF,Lecce,27.0,1996.0,34,34,2970,33.0,1,0,1,1,0,0,13,0,1.0,1.0,0.5,1.6,36,121,14,0.03,0.0,0.03,0.03,0.03,0.03,0.02,0.05,0.03,0.05,Matches,1.0909090909090908,3.6666666666666665,0.42424242424242425,0.030303030303030304,0.015151515151515152,0.030303030303030304,0.048484848484848485,2.878787878787879,27.777777777777786,0.789141414141414,0.718294051627385,8.156109708193043
Robin Le Normand,es ESP,DF,Real Sociedad,26.0,1996.0,29,28,2469,27.4,2,0,2,2,0,0,13,0,1.0,1.0,0.1,1.2,21,106,1,0.07,0.0,0.07,0.07,0.07,0.04,0.0,0.04,0.04,0.04,Matches,0.7654921020656136,3.863912515188335,0.03645200486026731,0.03645200486026731,0.003645200486026732,0.03645200486026731,0.04374240583232077,2.5921425678412313,27.777777777777786,0.7973876063183473,0.6480356419603078,8.065976441204269
Yves Bissouma,ml MLI,MF,Tottenham,26.0,1996.0,28,26,2068,23.0,0,0,0,0,0,0,10,2,1.4,1.4,0.4,1.8,43,169,13,0.0,0.0,0.0,0.0,0.0,0.06,0.02,0.08,0.06,0.08,Matches,1.8713733075435204,7.354932301740813,0.5657640232108317,0.06092843326885879,0.017408123791102514,0.06092843326885879,0.07833655705996131,5.4400386847195366,22.22222222222223,1.450676982591876,1.160541586073501,7.811358263485925
Mario Lemina,ga GAB,MF,Wolves,29.0,1993.0,35,34,2968,33.0,4,1,5,4,0,0,12,1,4.6,4.6,1.5,6.2,32,76,49,0.12,0.03,0.15,0.12,0.15,0.14,0.05,0.19,0.14,0.19,Matches,0.9703504043126686,2.3045822102425877,1.4858490566037736,0.1394878706199461,0.045485175202156336,0.1394878706199461,0.18800539083557954,2.6448787061994614,22.22222222222223,3.379801212938005,2.7852650494159934,7.810476096885296
